hour,dif_tide_height,current_dir,wave_height,current_speed,wind_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.708333333,0.131914894,0.116597222,0.317888563,0.406144623,0.41509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.75,0.063829787,0.101296296,0.346627566,0.351892094,0.41509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.791666667,0.106382979,0.092685185,0.346627566,0.177219933,0.396226415,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.833333333,0.123404255,0.570252525,0.301839509,0.047910351,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.114893617,0.633425926,0.255718475,0.156463095,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.106382979,0.580856481,0.224046921,0.33136006,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.068085106,0.580578704,0.255131965,0.497115024,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.089361702,0.547476852,0.255718475,0.416410641,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.05106383,0.540347222,0.248093842,0.44615961,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.059574468,0.501203704,0.240469209,0.283776695,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.10212766,0.287152778,0.262170088,0.159010865,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.114893617,0.123356481,0.28797654,0.349269389,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.063829787,0.0725,0.293841642,0.442487823,0,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.038297872,0.055300926,0.309677419,0.470887973,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.038297872,0.035671296,0.312609971,0.386286999,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.333333333,0.076595745,0.093217593,0.310263929,0.280029974,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.089361702,0.626018519,0.258064516,0.117647059,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.416666667,0.068085106,0.667824074,0.215249267,0.086324466,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.046808511,0.607314815,0.201759531,0.31022855,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.5,0.034042553,0.57125,0.203519062,0.451704758,0.377358491,0,1,6,0.196658098,0.183967841,0.05230174,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.053335294
0.541666667,0.025531915,0.535416667,0.188269795,0.41843387,0.433962264,0,1,6,0.196658098,0.183967841,0.05230174,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.053335294
0.583333333,0.05106383,0.558472222,0.210557185,0.390783065,0.330188679,0,1,7,0.044987147,0.183967841,0.010508146,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.012200884
0.625,0.076595745,0.506898148,0.228152493,0.275983514,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.666666667,0.068085106,0.293148148,0.28914956,0.128437617,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.708333333,0.059574468,0.139074074,0.301466275,0.319745223,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.75,0.038297872,0.113888889,0.279178886,0.402547771,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.791666667,0.025531915,0.110138889,0.270381232,0.34844511,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.833333333,0.038297872,0.101990741,0.26803519,0.185537655,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.068085106,0.45462963,0.241642229,0.064143874,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.072340426,0.629467593,0.194134897,0.183739228,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.072340426,0.580185185,0.182991202,0.330910453,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.034042553,0.564606481,0.158357771,0.410041214,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.029787234,0.548726852,0.173020528,0.374072686,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.038297872,0.517800926,0.152492669,0.320044961,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.05106383,0.506203704,0.156598241,0.198126639,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.085106383,0.255694444,0.167741935,0.136980142,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.089361702,0.112476852,0.185923754,0.323791682,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.042553191,0.071365741,0.213489736,0.404421131,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.034042553,0.053171296,0.188856305,0.433945298,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.333333333,0.034042553,0.044699074,0.150146627,0.373398276,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.089361702,0.030185185,0.141935484,0.239790184,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.416666667,0.072340426,0.506273148,0.148387097,0.063319595,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.059574468,0.599467593,0.121994135,0.128962158,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.5,0.059574468,0.57775463,0.107917888,0.256350693,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.541666667,0.038297872,0.568564815,0.113782991,0.406669164,0.113207547,0,1,6,0.196658098,0.183967841,0.05230174,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.053335294
0.583333333,0.029787234,0.529722222,0.095014663,0.375946047,0.179245283,0,1,6,0.196658098,0.183967841,0.05230174,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.053335294
0.625,0.05106383,0.550347222,0.117888563,0.340576995,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.666666667,0.085106383,0.488842593,0.120821115,0.146871487,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.708333333,0.09787234,0.246782407,0.125513196,0.125290371,0.150943396,0,1,17,0.055269923,0.183967841,0.01301743,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.014989658
0.75,0.085106383,0.138611111,0.133564383,0.28219626,0.377358491,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.791666667,0.080851064,0.089490741,0.146627566,0.384563507,0.377358491,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.833333333,0.05106383,0.087523148,0.173020528,0.36957662,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.09787234,0.08125,0.232258065,0.212588985,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.072340426,0.11400463,0.202932551,0.064818284,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.059574468,0.581134259,0.166568915,0.092169352,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.063829787,0.565787037,0.149560117,0.278081678,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.05106383,0.550833333,0.157771261,0.351517422,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.034042553,0.560300926,0.147800587,0.337504683,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.034042553,0.511990741,0.137243402,0.263994005,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.085106383,0.428611111,0.143695015,0.179917572,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.080851064,0.231574074,0.162463343,0.133757962,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.110638298,0.125300926,0.176539589,0.290895466,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.089361702,0.071435185,0.182991202,0.367553391,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.333333333,0.072340426,0.052106481,0.170674487,0.398950918,0,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.046808511,0.047083333,0.158944281,0.337504683,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.416666667,0.05106383,0.030972222,0.144281525,0.19730236,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.072340426,0.884490741,0.135483871,0.049981266,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.5,0.093617021,0.581435185,0.103225807,0.104758336,0.273584906,0,1,2,0.080976864,0.183967841,0.019477214,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.021961592
0.541666667,0.119148936,0.55025463,0.096774194,0.235518921,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.583333333,0.085106383,0.558819444,0.130205279,0.383289621,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.625,0.093617021,0.536203704,0.117888563,0.351067816,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.666666667,0.059574468,0.517384259,0.108504399,0.379767703,0.179245283,0,1,6,0.196658098,0.183967841,0.05230174,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.053335294
0.708333333,0.068085106,0.449884259,0.107331378,0.176095916,0.245283019,0,1,5,0.044987147,0.183967841,0.010508146,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.012200884
0.75,0.059574468,0.254259259,0.106744868,0.161183964,0.132075472,0,1,17,0.055269923,0.183967841,0.01301743,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.014989658
0.791666667,0.068085106,0.1375,0.104985338,0.305357812,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.833333333,0.072340426,0.103680556,0.096187684,0.321468715,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.063829787,0.088541667,0.096774194,0.235443986,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.080851064,0.061111111,0.09032258,0.204645935,0,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.089361702,0.26275463,0.079765396,0.082053203,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.093617021,0.764814815,0.071554252,0.089022106,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.059574468,0.619976852,0.068621701,0.175946047,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.068085106,0.558310185,0.065689149,0.272911203,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.042553191,0.573587963,0.068621701,0.350243537,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.063829787,0.529305556,0.062170088,0.254252529,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.085106383,0.456666667,0.065102639,0.177369801,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.080851064,0.325694444,0.099706745,0.126039715,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.10212766,0.151018519,0.100879765,0.210041214,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.333333333,0.068085106,0.088263889,0.08856305,0.298763582,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.046808511,0.05,0.096187684,0.322367928,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.416666667,0.068085106,0.031666667,0.136070381,0.307081304,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.174468085,0.097824074,0.156598241,0.236193331,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.5,0.204255319,0.796342593,0.13372434,0.113900337,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.541666667,0.157446809,0.723726852,0.104398827,0.057025103,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.583333333,0.076595745,0.551736111,0.092082111,0.108055451,0.254716981,0,1,2,0.080976864,0.183967841,0.019477214,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.021961592
0.625,0.089361702,0.554675926,0.080938416,0.243986512,0.386792453,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.666666667,0.089361702,0.536481481,0.092668622,0.255526414,0.462264151,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.708333333,0.080851064,0.491365741,0.085630499,0.230573248,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.75,0.106382979,0.48,0.08739003,0.245260397,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.791666667,0.05106383,0.316574074,0.083284457,0.162757587,0.169811321,0,1,17,0.055269923,0.183967841,0.01301743,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.014989658
0.833333333,0.09787234,0.145601852,0.118475073,0.26272012,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.089361702,0.090115741,0.131378299,0.335706257,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.10212766,0.074166667,0.194134897,0.343349569,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.076595745,0.067615741,0.290322581,0.288497565,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.093617021,0.08525463,0.316129033,0.170176096,0.462264151,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.085106383,0.333078704,0.316129033,0.030947921,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.046808511,0.614097222,0.300879765,0.091045335,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.063829787,0.622013889,0.272727273,0.113076058,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.038297872,0.534421296,0.258651026,0.213563132,0.518867925,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.034042553,0.555324074,0.278005865,0.224653428,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.05106383,0.468240741,0.320821114,0.142675159,0.377358491,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.076595745,0.316590909,0.337030125,0.121891073,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.541666667,0.085106383,0.510861111,0.070967742,0.236597977,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.583333333,0.09787234,0.189201389,0.085043988,0.22180592,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.625,0.059574468,0.10337963,0.060997068,0.347995504,0.075471698,0,1,9,0.097686375,0.183967841,0.023825315,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.026493349
0.666666667,0.038297872,0.071689815,0.070967742,0.4454852,0.037735849,1,1,13,0.073264781,0.183967841,0.017510643,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.019870011
0.708333333,0.034042553,0.07287037,0.071554252,0.367478456,0.103773585,0,1,13,0.073264781,0.183967841,0.017510643,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.019870011
0.75,0.072340426,0.056064815,0.055131965,0.244885725,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.791666667,0.106382979,0.490069444,0.057478006,0.088197827,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.833333333,0.09787234,0.667916667,0.028739003,0.149644061,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.09787234,0.572199074,0.02170088,0.271412514,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.059574468,0.587152778,0.024633431,0.505507681,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.025531915,0.542708333,0.02228739,0.491569876,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.05106383,0.519097222,0.02228739,0.427351068,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.10212766,0.455648148,0.02228739,0.238591233,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.127659574,0.235486111,0.032258064,0.22113151,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.106382979,0.107615741,0.046920821,0.458074185,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.05106383,0.068425926,0.056304985,0.579318096,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.025531915,0.052777778,0.070381232,0.53136006,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.046808511,0.047523148,0.073900293,0.384038966,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.110638298,0.586319444,0.069794722,0.358261521,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.333333333,0.076595745,0.252083333,0.073900293,0.147021356,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.046808511,0.606782408,0.055131965,0.117946797,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.416666667,0.046808511,0.566203704,0.049853372,0.315249157,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.029787234,0.550648148,0.040469208,0.43431997,0.066037736,0,1,6,0.196658098,0.183967841,0.05230174,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.053335294
0.5,0.034042553,0.551157408,0.034017595,0.4659423,0.132075472,0,1,6,0.196658098,0.183967841,0.05230174,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.053335294
0.541666667,0.055319149,0.531805556,0.032258064,0.40726864,0.169811321,0,1,6,0.196658098,0.183967841,0.05230174,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.053335294
0.583333333,0.076595745,0.457708333,0.070381232,0.208017984,0.254716981,0,1,2,0.080976864,0.183967841,0.019477214,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.021961592
0.625,0.085106383,0.215138889,0.090909091,0.236193331,0.462264151,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.666666667,0.05106383,0.146111111,0.09032258,0.445110528,0.424528302,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.708333333,0.025531915,0.110833333,0.174780058,0.400749344,0.471698113,0,1,8,0.039845758,0.183967841,0.00926897,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.010806497
0.75,0.034042553,0.098703704,0.208797654,0.281603597,0.188679245,0,1,4,0.09125964,0.183967841,0.022138636,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.024750365
0.791666667,0.089361702,0.410277778,0.197653959,0.126414387,0.452830189,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.833333333,0.068085106,0.712407407,0.127272727,0.135856126,0.537735849,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.10212766,0.615092593,0.102052786,0.294117647,0.603773585,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.063829787,0.588611111,0.075659824,0.496890221,0.433962264,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.029787234,0.570925926,0.04398827,0.470213563,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.017021277,0.542615741,0.036363637,0.475458973,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.080851064,0.521481481,0.033431085,0.382390408,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.089361702,0.430416667,0.039882698,0.204571,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.093617021,0.190300926,0.053372434,0.230947921,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.080851064,0.098125,0.047507331,0.414012739,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.025531915,0.06212963,0.056891495,0.457699513,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.046808511,0.04912037,0.092668622,0.421431248,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.063829787,0.516574074,0.118475073,0.379617834,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.333333333,0.076595745,0.825555556,0.118475073,0.26002248,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.072340426,0.81125,0.08914956,0.090221057,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.416666667,0.05106383,0.654560185,0.082111437,0.147321094,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.029787234,0.560856481,0.072140762,0.365979768,0.047169811,0,1,6,0.196658098,0.183967841,0.05230174,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.053335294
0.5,0.017021277,0.555439815,0.059237537,0.417684526,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.541666667,0.055319149,0.547384259,0.107331378,0.419482952,0.132075472,0,1,6,0.196658098,0.183967841,0.05230174,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.053335294
0.583333333,0.059574468,0.528865741,0.158357771,0.3795429,0.490566038,0,1,7,0.044987147,0.183967841,0.010508146,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.012200884
0.625,0.068085106,0.396921296,0.157184751,0.165155489,0.311320755,0,1,5,0.044987147,0.183967841,0.010508146,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.012200884
0.666666667,0.085106383,0.209560185,0.139002933,0.336980142,0.5,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.708333333,0.034042553,0.13787037,0.170674487,0.392356688,0.471698113,0,1,8,0.039845758,0.183967841,0.00926897,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.010806497
0.75,0.034042553,0.101898148,0.184750733,0.321843387,0.320754717,1,1,8,0.039845758,0.183967841,0.00926897,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.010806497
0.791666667,0.05106383,0.075162037,0.17829912,0.220906707,0.235849057,1,1,4,0.09125964,0.183967841,0.022138636,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.024750365
0.833333333,0.076595745,0.807731481,0.168328446,0.139228175,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.085106383,0.680138889,0.145454546,0.178119146,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.080851064,0.578518519,0.121407625,0.35384039,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.042553191,0.584375,0.084457478,0.49434245,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.046808511,0.562476852,0.076246334,0.383964031,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.046808511,0.526273148,0.052199414,0.38089172,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.068085106,0.516898148,0.056891495,0.26863994,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.068085106,0.330046296,0.056304985,0.157287374,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.085106383,0.140300926,0.069208211,0.273660547,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.059574468,0.089166667,0.080938416,0.370775571,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.017021277,0.065185185,0.097947214,0.375346572,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
