hour,dif_tide_height,current_dir,water_temp,current_speed,wind_speed,wind_dir,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.541666667,0.093617021,0.550023148,0.227718032,0.487148745,0.481132075,0.698888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.583333333,0.068085106,0.504074074,0.227994255,0.376920195,0.471698113,0.696388889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.625,0.10212766,0.341994949,0.230882038,0.188187609,0.490566038,0.662222222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.666666667,0.10212766,0.171527778,0.249152917,0.295841139,0.5,0.679444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.708333333,0.131914894,0.116597222,0.273571008,0.406144623,0.41509434,0.701388889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.75,0.063829787,0.101296296,0.275725545,0.351892094,0.41509434,0.734722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.791666667,0.106382979,0.092685185,0.258378757,0.177219933,0.396226415,0.8075,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.833333333,0.123404255,0.570252525,0.261256495,0.047910351,0.311320755,0.810833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.114893617,0.633425926,0.263185032,0.156463095,0.226415094,0.776388889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.106382979,0.580856481,0.261803919,0.33136006,0.235849057,0.821388889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.068085106,0.580578704,0.257550088,0.497115024,0.330188679,0.840277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.089361702,0.547476852,0.257052888,0.416410641,0.235849057,0.893055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.05106383,0.540347222,0.228104744,0.44615961,0.226415094,0.932222222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.059574468,0.501203704,0.216503388,0.283776695,0.150943396,0.921944444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.10212766,0.287152778,0.219818061,0.159010865,0.141509434,0.982777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.114893617,0.123356481,0.208216706,0.349269389,0.122641509,0.9625,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.063829787,0.0725,0.230425015,0.442487823,0,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.038297872,0.055300926,0.225453005,0.470887973,0.179245283,0.360833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.038297872,0.035671296,0.234789334,0.386286999,0.301886792,0.455,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.076595745,0.093217593,0.244070419,0.280029974,0.273584906,0.485555556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.089361702,0.626018519,0.256997643,0.117647059,0.20754717,0.510277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.068085106,0.667824074,0.265892015,0.086324466,0.273584906,0.556111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.046808511,0.607314815,0.26340601,0.31022855,0.235849057,0.594166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.5,0.034042553,0.57125,0.272797584,0.451704758,0.377358491,0.626666667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.541666667,0.025531915,0.535416667,0.261030495,0.41843387,0.433962264,0.611111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.583333333,0.05106383,0.558472222,0.240148055,0.390783065,0.330188679,0.666111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.625,0.076595745,0.506898148,0.236170448,0.275983514,0.367924528,0.626666667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.666666667,0.068085106,0.293148148,0.231529906,0.128437617,0.283018868,0.724444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.708333333,0.059574468,0.139074074,0.266112994,0.319745223,0.235849057,0.712222222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.75,0.038297872,0.113888889,0.291359753,0.402547771,0.122641509,0.828055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.791666667,0.025531915,0.110138889,0.289426193,0.34844511,0.141509434,0.779166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.833333333,0.038297872,0.101990741,0.282023424,0.185537655,0.08490566,0.725833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.068085106,0.45462963,0.277659104,0.064143874,0.113207547,0.961944444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.072340426,0.629467593,0.283128315,0.183739228,0.066037736,0.451666667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.072340426,0.580185185,0.287492634,0.330910453,0.179245283,0.351944444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.034042553,0.564606481,0.27456541,0.410041214,0.311320755,0.36,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.029787234,0.548726852,0.26412419,0.374072686,0.20754717,0.473611111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.038297872,0.517800926,0.249594873,0.320044961,0.20754717,0.423888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.05106383,0.506203704,0.231806129,0.198126639,0.103773585,0.4975,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.085106383,0.255694444,0.224348115,0.136980142,0.094339623,0.280555556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.089361702,0.112476852,0.244180907,0.323791682,0.113207547,0.643333333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.042553191,0.071365741,0.239153654,0.404421131,0.132075472,0.136666667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.034042553,0.053171296,0.241529169,0.433945298,0.094339623,0.021666667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.034042553,0.044699074,0.251031232,0.373398276,0.103773585,0.087777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.089361702,0.030185185,0.262687832,0.239790184,0.028301887,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.072340426,0.506273148,0.27384723,0.063319595,0.113207547,0.004444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.059574468,0.599467593,0.281581467,0.128962158,0.141509434,0.648888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.5,0.059574468,0.57775463,0.290752062,0.256350693,0.066037736,0.764722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.541666667,0.038297872,0.568564815,0.278763995,0.406669164,0.113207547,0.583888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.583333333,0.029787234,0.529722222,0.257826311,0.375946047,0.179245283,0.716111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.625,0.05106383,0.550347222,0.242965527,0.340576995,0.103773585,0.515833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.666666667,0.085106383,0.488842593,0.240313789,0.146871487,0.132075472,0.615555556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.708333333,0.09787234,0.246782407,0.256058486,0.125290371,0.150943396,0.698611111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.75,0.085106383,0.138611111,0.295668827,0.28219626,0.377358491,0.621111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.791666667,0.080851064,0.089490741,0.292188421,0.384563507,0.377358491,0.563888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.833333333,0.05106383,0.087523148,0.290310106,0.36957662,0.188679245,0.665277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.09787234,0.08125,0.278598262,0.212588985,0.235849057,0.5825,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.072340426,0.11400463,0.275615056,0.064818284,0.320754717,0.611944444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.059574468,0.581134259,0.271637449,0.092169352,0.150943396,0.595,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.063829787,0.565787037,0.279150707,0.278081678,0.08490566,0.571111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.05106383,0.550833333,0.276333235,0.351517422,0.141509434,0.561388889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.034042553,0.560300926,0.260312316,0.337504683,0.047169811,0.217777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.034042553,0.511990741,0.260809517,0.263994005,0.037735849,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.085106383,0.428611111,0.252191367,0.179917572,0.150943396,0.458611111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.080851064,0.231574074,0.236225692,0.133757962,0.188679245,0.457777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.110638298,0.125300926,0.25246759,0.290895466,0.066037736,0.399444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.089361702,0.071435185,0.243738951,0.367553391,0.198113208,0.426111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.072340426,0.052106481,0.250092074,0.398950918,0,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.046808511,0.047083333,0.250975987,0.337504683,0.20754717,0.121944444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.05106383,0.030972222,0.26412419,0.19730236,0.169811321,0.996944444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.072340426,0.884490741,0.279095463,0.049981266,0.113207547,0.954722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.5,0.093617021,0.581435185,0.304839422,0.104758336,0.273584906,0.689166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.541666667,0.119148936,0.55025463,0.293072333,0.235518921,0.141509434,0.792777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.583333333,0.085106383,0.558819444,0.300364614,0.383289621,0.188679245,0.909722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.625,0.093617021,0.536203704,0.302905864,0.351067816,0.283018868,0.836666667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.666666667,0.059574468,0.517384259,0.286442987,0.379767703,0.179245283,0.783611111,0,1,23,0.01986755,0.071411681,0.001556428,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.01388097
0.708333333,0.068085106,0.449884259,0.249152917,0.176095916,0.245283019,0.737222222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.75,0.059574468,0.254259259,0.280366088,0.161183964,0.132075472,0.781666667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.791666667,0.068085106,0.1375,0.29909399,0.305357812,0.066037736,0.841388889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.833333333,0.072340426,0.103680556,0.292796111,0.321468715,0.009433962,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.063829787,0.088541667,0.292961845,0.235443986,0.028301887,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.080851064,0.061111111,0.288542281,0.204645935,0,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.089361702,0.26275463,0.29837581,0.082053203,0.103773585,0.084444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.093617021,0.764814815,0.297768121,0.089022106,0.122641509,0.1925,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.059574468,0.619976852,0.299149234,0.175946047,0.103773585,0.453055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.068085106,0.558310185,0.294287714,0.272911203,0.08490566,0.155,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.042553191,0.573587963,0.28318356,0.350243537,0.150943396,0.191944444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.063829787,0.529305556,0.264455657,0.254252529,0.141509434,0.309444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.085106383,0.456666667,0.271250737,0.177369801,0.198113208,0.169166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.080851064,0.325694444,0.26777033,0.126039715,0.188679245,0.188888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.10212766,0.151018519,0.269814378,0.210041214,0.216981132,0.215,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.068085106,0.088263889,0.253848704,0.298763582,0.160377358,0.431388889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.046808511,0.05,0.277272393,0.322367928,0.103773585,0.52,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.068085106,0.031666667,0.283570271,0.307081304,0.245283019,0.541944444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.174468085,0.097824074,0.279150707,0.236193331,0.20754717,0.529444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.5,0.204255319,0.796342593,0.284233206,0.113900337,0.264150943,0.558888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.541666667,0.157446809,0.723726852,0.296000295,0.057025103,0.216981132,0.5575,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.583333333,0.076595745,0.551736111,0.304949912,0.108055451,0.254716981,0.536666667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.625,0.089361702,0.554675926,0.298928256,0.243986512,0.386792453,0.581388889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.666666667,0.089361702,0.536481481,0.300475103,0.255526414,0.462264151,0.633888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.708333333,0.080851064,0.491365741,0.298265321,0.230573248,0.141509434,0.593333333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.75,0.106382979,0.48,0.292851355,0.245260397,0.160377358,0.573055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.791666667,0.05106383,0.316574074,0.298210076,0.162757587,0.169811321,0.594166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.833333333,0.09787234,0.145601852,0.288818504,0.26272012,0.188679245,0.567777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.089361702,0.090115741,0.283349293,0.335706257,0.141509434,0.515555556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.10212766,0.074166667,0.284785651,0.343349569,0.29245283,0.4975,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.076595745,0.067615741,0.280808043,0.288497565,0.311320755,0.502222222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.093617021,0.08525463,0.282410136,0.170176096,0.462264151,0.573611111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.085106383,0.333078704,0.281415734,0.030947921,0.349056604,0.546388889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.046808511,0.614097222,0.277493371,0.091045335,0.358490566,0.538888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.063829787,0.622013889,0.287271656,0.113076058,0.339622642,0.528333333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.038297872,0.534421296,0.291414997,0.213563132,0.518867925,0.556666667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.034042553,0.555324074,0.278377284,0.224653428,0.358490566,0.525,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.05106383,0.468240741,0.27080878,0.142675159,0.377358491,0.524722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.076595745,0.316590909,0.271079981,0.121891073,0.330188679,0.521944444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.541666667,0.085106383,0.510861111,0.331025339,0.236597977,0.028301887,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.583333333,0.09787234,0.189201389,0.315059664,0.22180592,0.08490566,0.671944444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.625,0.059574468,0.10337963,0.313678551,0.347995504,0.075471698,0.000277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.666666667,0.038297872,0.071689815,0.343565852,0.4454852,0.037735849,0,1,1,4,0.016556291,0.071411681,0.001292998,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.011567475
0.708333333,0.034042553,0.07287037,0.373066441,0.367478456,0.103773585,0.723055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.75,0.072340426,0.056064815,0.377983206,0.244885725,0.028301887,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.791666667,0.106382979,0.490069444,0.378867119,0.088197827,0.08490566,0.949722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.833333333,0.09787234,0.667916667,0.414278875,0.149644061,0.179245283,0.050833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.09787234,0.572199074,0.400799204,0.271412514,0.08490566,0.049722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.059574468,0.587152778,0.365000736,0.505507681,0.122641509,0.136111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.025531915,0.542708333,0.332848409,0.491569876,0.198113208,0.052777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.05106383,0.519097222,0.319203005,0.427351068,0.235849057,0.180277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.10212766,0.455648148,0.319479228,0.238591233,0.132075472,0.105,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.127659574,0.235486111,0.320639364,0.22113151,0.169811321,0.617222222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.106382979,0.107615741,0.322075722,0.458074185,0.141509434,0.168611111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.05106383,0.068425926,0.33456099,0.579318096,0.188679245,0.159166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.025531915,0.052777778,0.338538598,0.53136006,0.198113208,0.152777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.046808511,0.047523148,0.33759944,0.384038966,0.264150943,0.1575,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.110638298,0.586319444,0.362956688,0.358261521,0.245283019,0.160277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.076595745,0.252083333,0.367486741,0.147021356,0.254716981,0.125833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.046808511,0.606782408,0.363122422,0.117946797,0.122641509,0.096111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.046808511,0.566203704,0.365442693,0.315249157,0.132075472,0.015,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.029787234,0.550648148,0.378535651,0.43431997,0.066037736,0.747222222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.5,0.034042553,0.551157408,0.345167944,0.4659423,0.132075472,0.765,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.541666667,0.055319149,0.531805556,0.331356806,0.40726864,0.169811321,0.823055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.583333333,0.076595745,0.457708333,0.332682675,0.208017984,0.254716981,0.798888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.625,0.085106383,0.215138889,0.367818208,0.236193331,0.462264151,0.849444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.666666667,0.05106383,0.146111111,0.397815999,0.445110528,0.424528302,0.848333333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.708333333,0.025531915,0.110833333,0.397815999,0.400749344,0.471698113,0.919722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.75,0.034042553,0.098703704,0.379474809,0.281603597,0.188679245,0.964444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.791666667,0.089361702,0.410277778,0.373729375,0.126414387,0.452830189,0.988888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.833333333,0.068085106,0.712407407,0.386711844,0.135856126,0.537735849,0.002777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.10212766,0.615092593,0.396213907,0.294117647,0.603773585,0.020555556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.063829787,0.588611111,0.386546111,0.496890221,0.433962264,0.012777778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.029787234,0.570925926,0.375165734,0.470213563,0.320754717,0.025833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.017021277,0.542615741,0.355332941,0.475458973,0.29245283,0.030833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.080851064,0.521481481,0.338207131,0.382390408,0.273584906,0.064166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.089361702,0.430416667,0.339256777,0.204571,0.349056604,0.043055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.093617021,0.190300926,0.33759944,0.230947921,0.283018868,0.090277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.080851064,0.098125,0.34500221,0.414012739,0.349056604,0.113333333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.025531915,0.06212963,0.356161609,0.457699513,0.245283019,0.104444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.046808511,0.04912037,0.353730848,0.421431248,0.226415094,0.179722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.063829787,0.516574074,0.376602092,0.379617834,0.141509434,0.133333333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.076595745,0.825555556,0.393396435,0.26002248,0.047169811,0.058333333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.072340426,0.81125,0.399970536,0.090221057,0.094339623,0.609166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.05106383,0.654560185,0.405384502,0.147321094,0.018867925,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.029787234,0.560856481,0.392402033,0.365979768,0.047169811,0.921111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.5,0.017021277,0.555439815,0.394004125,0.417684526,0.160377358,0.621388889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.541666667,0.055319149,0.547384259,0.372845463,0.419482952,0.132075472,0.769722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.583333333,0.059574468,0.528865741,0.355277696,0.3795429,0.490566038,0.8325,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.625,0.068085106,0.396921296,0.356769299,0.165155489,0.311320755,0.802222222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.666666667,0.085106383,0.209560185,0.406047437,0.336980142,0.5,0.834722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.708333333,0.034042553,0.13787037,0.405163524,0.392356688,0.471698113,0.921111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.75,0.034042553,0.101898148,0.393783147,0.321843387,0.320754717,0.035833333,1,1,4,0.016556291,0.071411681,0.001292998,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.011567475
0.791666667,0.05106383,0.075162037,0.376767825,0.220906707,0.235849057,0.018888889,1,1,4,0.016556291,0.071411681,0.001292998,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.011567475
0.833333333,0.076595745,0.807731481,0.378204184,0.139228175,0.20754717,0.968333333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.085106383,0.680138889,0.391628609,0.178119146,0.226415094,0.044722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.080851064,0.578518519,0.391904832,0.35384039,0.179245283,0.991944444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.042553191,0.584375,0.39345168,0.49434245,0.20754717,0.958611111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.046808511,0.562476852,0.379916765,0.383964031,0.150943396,0.0525,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.046808511,0.526273148,0.378590896,0.38089172,0.037735849,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.068085106,0.516898148,0.348316883,0.26863994,0.226415094,0.015277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.068085106,0.330046296,0.346991014,0.157287374,0.009433962,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.085106383,0.140300926,0.358647614,0.273660547,0.113207547,0.918055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.059574468,0.089166667,0.37074617,0.370775571,0.169811321,0.063611111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
