hour,wave_height,water_temp,dif_tide_height,current_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.583333333,0.187683285,0.580896435,0.046808511,0.290520794,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.625,0.176539589,0.586034178,0.025531915,0.280179843,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.666666667,0.164809384,0.596088686,0.017021277,0.227126264,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.708333333,0.168914956,0.591558633,0.042553191,0.183964031,1,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.75,0.182404692,0.599458604,0.059574468,0.167103784,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.791666667,0.175366569,0.585371244,0.046808511,0.257174972,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.833333333,0.1771261,0.609071155,0.046808511,0.352866242,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.875,0.165395894,0.631003241,0.017021277,0.338328962,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.139589443,0.62442914,0.017021277,0.265417759,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.147800587,0.618076016,0.029787234,0.142450356,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.130205279,0.62371096,0.034042553,0.070063694,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.120821115,0.62625221,0.029787234,0.178418883,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.113782991,0.62442914,0.021276596,0.182465343,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.096187684,0.617247348,0.025531915,0.232896216,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.11085044,0.599237626,0.012765957,0.260921693,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.129618769,0.59371317,0.021276596,0.172573998,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.1771261,0.585702711,0.042553191,0.107081304,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.257478006,0.576863583,0.055319149,0.131285125,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.290909091,0.578576164,0.059574468,0.240839266,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.278592375,0.586807602,0.038297872,0.33660547,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.317302053,0.587967738,0.025531915,0.294117647,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.328445748,0.584653065,0.025531915,0.250580742,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.338416422,0.588409694,0.038297872,0.14387411,0,1,1,0.055975794,0.312603452,0.026257165,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.008934109
0.541666667,0.314369502,0.594707572,0.042553191,0.036268265,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.583333333,0.250439883,0.609457867,0.063829787,0.101686025,1,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.625,0.247507332,0.609789334,0.038297872,0.170625702,1,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.666666667,0.254545455,0.611336182,0.038297872,0.237991757,1,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.708333333,0.222873901,0.623766205,0.021276596,0.153016111,1,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.75,0.205865103,0.621722157,0.029787234,0.128287748,1,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.791666667,0.204692082,0.614043165,0.042553191,0.134657175,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.833333333,0.260410557,0.594541838,0.055319149,0.244286249,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.875,0.335483871,0.588299205,0.05106383,0.351742225,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.371847507,0.588409694,0.029787234,0.400299738,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.391788857,0.605425015,0.012765957,0.321468715,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.401173021,0.600397761,0.021276596,0.202622705,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.360117302,0.599403359,0.042553191,0.057699513,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.323753666,0.60233132,0.042553191,0.06406894,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.272140763,0.606750884,0.029787234,0.155189209,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.264516129,0.6035467,0.042553191,0.212289247,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.233431085,0.599679582,0.017021277,0.291494942,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.230498534,0.60487257,0.017021277,0.216710378,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.236363636,0.602607543,0.042553191,0.160884226,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.259237536,0.593602682,0.046808511,0.135481454,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.239296188,0.59807749,0.072340426,0.210715624,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.223460411,0.601834119,0.042553191,0.276208318,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.204105572,0.601778875,0.012765957,0.286774073,1,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.5,0.188856305,0.605314526,0.008510638,0.198276508,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.164809384,0.634594137,0.038297872,0.137429749,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.583333333,0.157771261,0.65199617,0.05106383,0.075608842,1,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.625,0.146041056,0.64520109,0.072340426,0.174522293,1,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.666666667,0.137243402,0.64520109,0.068085106,0.269089547,1,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.708333333,0.128445748,0.65625,0.055319149,0.320869239,1,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.75,0.119648094,0.655587066,0.021276596,0.329261896,1,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.791666667,0.123167155,0.625975987,0.017021277,0.236268265,1,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.833333333,0.11143695,0.620893488,0.05106383,0.155788685,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.875,0.126099707,0.609015911,0.080851064,0.223304608,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.127272727,0.625257808,0.080851064,0.362907456,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.141935484,0.617081615,0.05106383,0.391907081,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.142521994,0.622164113,0.025531915,0.286849007,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.136070381,0.625202563,0.021276596,0.250580742,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.143695015,0.637466853,0.042553191,0.169876358,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.117302053,0.635201827,0.072340426,0.043237167,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.119061584,0.64094726,0.055319149,0.160059947,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.102052786,0.644206688,0.042553191,0.196478082,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.091495601,0.640173837,0.029787234,0.310303484,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.096187684,0.625699764,0.017021277,0.310603222,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.099120234,0.627191367,0.029787234,0.280254777,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.095014663,0.623545227,0.076595745,0.21656051,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.103225807,0.632881556,0.059574468,0.198576246,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.095601173,0.629566883,0.072340426,0.280329711,1,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.5,0.118475073,0.631942399,0.025531915,0.30565755,0,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.541666667,0.118475073,0.627301856,0.017021277,0.23431997,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.583333333,0.106158358,0.670392605,0.046808511,0.145147995,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.625,0.106158358,0.758452416,0.063829787,0.083551892,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.666666667,0.097947214,0.749558044,0.080851064,0.03499438,1,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.708333333,0.08914956,0.743425899,0.085106383,0.213038591,1,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.75,0.097947214,0.705141426,0.05106383,0.38816036,1,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.791666667,0.075659824,0.671442251,0.017021277,0.375871113,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.833333333,0.063343109,0.628130525,0.025531915,0.346496815,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.875,0.068035191,0.589348851,0.076595745,0.19797677,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.080938416,0.583713907,0.10212766,0.181191457,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.082697947,0.586144667,0.085106383,0.391682278,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.092082111,0.597138333,0.076595745,0.48250281,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.086217009,0.620404787,0.017021277,0.46661671,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.083284457,0.639510902,0.038297872,0.343649307,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.076619568,0.667936734,0.05106383,0.307537723,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.053372434,0.693429582,0.068085106,0.192131885,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.065102639,0.702158221,0.068085106,0.057624578,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.065102639,0.683651297,0.029787234,0.211240165,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.070967742,0.64348851,0.029787234,0.374747096,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.06627566,0.613822187,0.017021277,0.384713376,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.057478006,0.590288009,0.046808511,0.305807418,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.061583578,0.593381703,0.076595745,0.25207943,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.068621701,0.591337655,0.093617021,0.199250656,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.076832845,0.613822187,0.072340426,0.3022855,1,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.541666667,0.082697947,0.630947997,0.038297872,0.342150618,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.583333333,0.083870968,0.634428403,0.021276596,0.272836268,1,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.625,0.092668622,0.651609458,0.076595745,0.14185088,1,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.666666667,0.09032258,0.667464643,0.076595745,0.052229299,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.708333333,0.082111437,0.671884208,0.085106383,0.209441738,1,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.75,0.063929619,0.656360489,0.09787234,0.373023604,1,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.791666667,0.060997068,0.649123454,0.046808511,0.47321094,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.833333333,0.062756598,0.630008839,0.029787234,0.436193331,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.875,0.060410557,0.601834119,0.046808511,0.374747096,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.060997068,0.6030495,0.106382979,0.245110528,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.056304985,0.59807749,0.10212766,0.253503185,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.069208211,0.596033441,0.106382979,0.421955789,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.060410557,0.608242487,0.059574468,0.526339453,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.052199414,0.598408957,0.021276596,0.455376545,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.052199414,0.586973336,0.042553191,0.319145747,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.065102639,0.600618739,0.089361702,0.155563882,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.069794722,0.607579552,0.080851064,0.078306482,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.071554252,0.606474661,0.076595745,0.235219183,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.058064516,0.611170448,0.05106383,0.391832147,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.045747801,0.614153654,0.029787234,0.478681154,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.049266862,0.596972599,0.038297872,0.486324466,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.062756598,0.590177519,0.063829787,0.415511427,0,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.458333333,0.065689149,0.5974698,0.093617021,0.231547396,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.062170088,0.591227166,0.10212766,0.216185837,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.060410557,0.586862846,0.072340426,0.348819783,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.583333333,0.063343109,0.610838981,0.025531915,0.327163732,1,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.625,0.062756598,0.631831909,0.029787234,0.260097415,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.666666667,0.071554252,0.637466853,0.063829787,0.112701386,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.708333333,0.072727273,0.638240277,0.10212766,0.088572499,1,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.75,0.065689149,0.638185033,0.089361702,0.313225927,1,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.791666667,0.061583578,0.618186506,0.085106383,0.472611465,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.833333333,0.060410557,0.619954332,0.046808511,0.476433121,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.875,0.046920821,0.600287272,0.012765957,0.501161484,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.039296187,0.594597083,0.063829787,0.422405395,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.055718475,0.602607543,0.110638298,0.200899213,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.064516129,0.595978197,0.119148936,0.265492694,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.071554252,0.586476135,0.127659574,0.477482203,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.064516129,0.591503389,0.05106383,0.559010865,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.104398827,0.582553772,0.034042553,0.482652679,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.098533724,0.58702858,0.068085106,0.310528288,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.106158358,0.598187979,0.085106383,0.20269764,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.11143695,0.599624337,0.085106383,0.106257025,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.095601173,0.595094284,0.076595745,0.266916448,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.069208211,0.601171184,0.05106383,0.466841514,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.070967742,0.601668385,0.025531915,0.492319221,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.056891495,0.580067767,0.038297872,0.488722368,0,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.458333333,0.071554252,0.591669122,0.09787234,0.392131885,0,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
0.5,0.076832845,0.593381703,0.10212766,0.197452229,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.096187684,0.587249558,0.089361702,0.284076433,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.583333333,0.092668622,0.612330584,0.059574468,0.380517047,0,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.625,0.112023461,0.643267531,0.017021277,0.324615961,1,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.666666667,0.144281525,0.660724809,0.063829787,0.272236793,1,1,5,0.240544629,0.312603452,0.125903857,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.038392524
0.708333333,0.141882165,0.640455081,0.093617021,0.170039851,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.75,0.127272727,0.653763996,0.123404255,0.08842263,0,1,2,0.192133132,0.312603452,0.097599626,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.030665727
0.791666667,0.125513196,0.671994697,0.10212766,0.361633571,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.833333333,0.112023461,0.635920006,0.072340426,0.525140502,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.875,0.076832845,0.611004715,0.042553191,0.499063319,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.051026393,0.589625074,0.029787234,0.515848632,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.053958945,0.597525044,0.076595745,0.373023604,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.047507331,0.600563495,0.119148936,0.180367179,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.065689149,0.595480996,0.119148936,0.37025103,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.076246334,0.589956541,0.089361702,0.532783814,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.090909091,0.596199175,0.038297872,0.563956538,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.119061584,0.578023719,0.042553191,0.447883102,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.127859238,0.587802004,0.10212766,0.257249906,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.139002933,0.592884502,0.089361702,0.158336456,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.116129032,0.595867708,0.080851064,0.119595354,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.103812317,0.590288009,0.068085106,0.345672536,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.08914956,0.603325722,0.042553191,0.503259648,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.069208211,0.595701974,0.042553191,0.476657924,0,1,3,0.149773071,0.312603452,0.074168146,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.023904779
