hour,wave_height,current_speed,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.375,0.060997068,0.077781941,0.417895442,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.040469208,0.198051705,0.517649687,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.052199414,0.254702136,0.592716711,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.5,0.064516129,0.303259648,0.637399464,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.541666667,0.039882698,0.36230798,0.633713137,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.583333333,0.051026393,0.333383289,0.58847185,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.625,0.076832845,0.199025852,0.517873101,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.666666667,0.071554252,0.142675159,0.431635389,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.708333333,0.073900293,0.280779318,0.346514745,1,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.75,0.06686217,0.28047958,0.302613941,1,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.791666667,0.058064516,0.270213563,0.29836908,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.833333333,0.053958945,0.181191457,0.355786416,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.875,0.045161291,0.05934807,0.444928508,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.035777126,0.184713376,0.533623771,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.038709677,0.276208318,0.611342364,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.033431085,0.260621956,0.651921359,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.035190616,0.315773698,0.649288006,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.032844575,0.252529037,0.601653262,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.038709677,0.240464593,0.526921358,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.040469208,0.149718996,0.430071492,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.051026393,0.218134133,0.337913315,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.06627566,0.289022106,0.261394102,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.070381232,0.275533908,0.2532395,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.080351906,0.281303859,0.289320822,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.078592376,0.267815661,0.357685433,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.077419355,0.118995879,0.440013405,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.063343109,0.063319595,0.510277033,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.5,0.057478006,0.209216935,0.561327078,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.541666667,0.056304985,0.303184713,0.591041108,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.583333333,0.065102639,0.266242038,0.591487936,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.625,0.072140762,0.254477332,0.55875782,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.666666667,0.085043988,0.099437992,0.492515639,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.708333333,0.095601173,0.194604721,0.416108132,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.75,0.112023461,0.278456351,0.355227882,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.791666667,0.121994135,0.209366804,0.325737265,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.833333333,0.107917888,0.147545897,0.331322609,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.875,0.083284457,0.064593481,0.381590706,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.060410557,0.088797302,0.449396783,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.055131965,0.193330835,0.511170688,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.058651026,0.206744099,0.558199285,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.06627566,0.286998876,0.583033007,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.073313783,0.315249157,0.570822163,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.057478006,0.206294492,0.539320822,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.054545455,0.161783439,0.478663986,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.059824047,0.13660547,0.417113494,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.059824047,0.188984638,0.347631814,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.077419355,0.243761708,0.314231457,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.071500933,0.224237883,0.309651475,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.085630499,0.162757587,0.33489723,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.08973607,0.12409142,0.389410188,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.069794722,0.107830648,0.446827525,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.5,0.070381232,0.188310228,0.50893655,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.541666667,0.065102639,0.226901461,0.55373101,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.583333333,0.099706745,0.306257025,0.57987042,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.625,0.13431085,0.235069314,0.580349434,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.666666667,0.163049854,0.237242413,0.551161752,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.708333333,0.163049854,0.194230049,0.507596068,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.75,0.158944281,0.156912701,0.45487042,1,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.791666667,0.15542522,0.187785687,0.404825737,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.833333333,0.135483871,0.147995504,0.36461126,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.875,0.13372434,0.089396778,0.364946381,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.113196481,0.052154365,0.394101877,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.076246334,0.130236043,0.434874888,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.065689149,0.180142375,0.486148347,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.051026393,0.195803672,0.534467982,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.040469208,0.220756838,0.556300268,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.039296187,0.280329711,0.554624665,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.032844575,0.202322967,0.536416443,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.029325513,0.057399775,0.491957105,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.046920821,0.061521169,0.439008043,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.065102639,0.164780817,0.391979446,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.072140762,0.200974148,0.360589812,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.06744868,0.185912327,0.34349866,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.059824047,0.20659423,0.35924933,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.063343109,0.148744848,0.394772118,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.5,0.057478006,0.052978644,0.439566577,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.541666667,0.068621701,0.148445111,0.490504915,1,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.583333333,0.081524926,0.163057325,0.535522788,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.625,0.11143695,0.29112027,0.560098302,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.666666667,0.130791789,0.252154365,0.573168007,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.708333333,0.191788856,0.19797677,0.56769437,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.75,0.167155425,0.164481079,0.536863271,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.791666667,0.144868035,0.147396028,0.498436104,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.833333333,0.103812317,0.143649307,0.445822163,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.875,0.093255132,0.145747471,0.399016979,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.093841642,0.092094417,0.379133155,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.076832845,0.064443612,0.382260947,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.060997068,0.138478831,0.408847185,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.056304985,0.147920569,0.447446491,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.04457478,0.147396028,0.493856122,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.034017595,0.218059198,0.532283289,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.028739003,0.189134507,0.544794459,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.035777126,0.201948295,0.539097408,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.055131965,0.166429374,0.512399464,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.102639296,0.076433121,0.466041108,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.090909091,0.052229299,0.416915859,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.06627566,0.104683402,0.373700673,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.068621701,0.109853878,0.353552279,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.076246334,0.09704009,0.351764969,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.5,0.072727273,0.035443987,0.377680965,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.541666667,0.055131965,0.03956538,0.417448615,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.583333333,0.096187684,0.144698389,0.467381591,1,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.625,0.069794722,0.205620082,0.521112601,1,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.666666667,0.095601173,0.249981266,0.566353887,1,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.708333333,0.078592376,0.273360809,0.600983021,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.75,0.073313783,0.196553016,0.612712243,1,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.791666667,0.065689149,0.116223305,0.587801609,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.833333333,0.054545455,0.101835894,0.530607685,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.875,0.051612903,0.143724241,0.458221626,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.050439883,0.141551143,0.392761394,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.051026393,0.107830648,0.35422252,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.065102639,0.08520045,0.34562109,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.054545455,0.098313975,0.368226168,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.046334311,0.148445111,0.417560322,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.038123167,0.128362683,0.487712243,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.041642229,0.185537655,0.542001787,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.040469208,0.169651555,0.576519214,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.055718475,0.186961409,0.578753351,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.078592376,0.183589359,0.547140304,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.078005865,0.114949419,0.489276139,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.065102639,0.031847134,0.417001787,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.064516129,0.109179468,0.353440572,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.06744868,0.145297864,0.316800715,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.5,0.073313783,0.089396778,0.310656836,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.541666667,0.075659824,0.029374297,0.343386953,1,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.583333333,0.078005865,0.029224429,0.395665773,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.625,0.086803519,0.15773698,0.469392315,1,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.666666667,0.096774194,0.196253278,0.551720286,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.708333333,0.083870968,0.276058449,0.623994638,1,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.75,0.063343109,0.301386287,0.666778373,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.791666667,0.057478006,0.203971525,0.671693477,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.833333333,0.048680352,0.129936306,0.633489723,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.875,0.048680352,0.08977145,0.545911528,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.061263663,0.147804762,0.440013405,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.071554252,0.17294867,0.346514745,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.071554252,0.173548145,0.293622484,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.06686217,0.201798426,0.298345273,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.063343109,0.195953541,0.346067918,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.072140762,0.134807044,0.420017873,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.062756598,0.063244661,0.514075067,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.070967742,0.162233046,0.587913316,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.059824047,0.264593481,0.632707775,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.085630499,0.318995878,0.64075067,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.080938416,0.218508805,0.589477212,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.06627566,0.085874859,0.509718499,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.069794722,0.134132634,0.415884718,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.082697947,0.218134133,0.336349419,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.5,0.084457478,0.20861746,0.280607685,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.541666667,0.122580645,0.131135257,0.282506702,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.583333333,0.145454546,0.100562008,0.335679178,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.625,0.153665689,0.042862495,0.411193029,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.666666667,0.1771261,0.184713376,0.507037534,1,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.708333333,0.180645162,0.329486699,0.624776586,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.75,0.176539589,0.391757212,0.70665773,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.791666667,0.141348973,0.410266017,0.752904379,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.833333333,0.092668622,0.345297864,0.747542448,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.875,0.070967742,0.236268265,0.66689008,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.062756598,0.17751967,0.553172475,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.069581445,0.382744644,0.409070599,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.074486803,0.368677407,0.297922252,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.08797654,0.32341701,0.253406144,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.086217009,0.252379168,0.272229669,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.093894961,0.22088627,0.353552279,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.093841642,0.115174223,0.465594281,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.076619568,0.073170067,0.585008936,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.086217009,0.217834395,0.676161751,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.095014663,0.360809292,0.718945487,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.102639296,0.333832896,0.716599643,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.095601173,0.343124766,0.651362824,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.107917888,0.228250281,0.530160858,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.097360704,0.157512177,0.408623771,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.5,0.104985338,0.234844511,0.297252011,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.541666667,0.109677419,0.24158861,0.247542449,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.583333333,0.11143695,0.150618209,0.266938825,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.625,0.122580645,0.047583365,0.335200164,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.666666667,0.130791789,0.130086175,0.458333333,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.708333333,0.144281525,0.239340577,0.585902592,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.75,0.1542522,0.398576246,0.715817694,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
