hour,current_dir,water_temp,wind_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.791666667,0.599583333,0.614650855,0.405660377,0,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.833333333,0.590631313,0.591638988,0.424528302,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.567083333,0.579846789,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.538564815,0.559627284,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.537106481,0.544103565,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.50625,0.546368592,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.223634259,0.544435033,0.405660377,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.104305556,0.53493297,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.075162037,0.532060253,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.055856481,0.531010607,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.030300926,0.524270772,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.656273148,0.532336476,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.856365741,0.538247643,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.658449074,0.570013259,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.587060185,0.560124485,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.561736111,0.557527991,0.29245283,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.458333333,0.53400463,0.546755304,0.150943396,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.539236111,0.532778433,0.037735849,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.541666667,0.488703704,0.544821744,0.160377358,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.583333333,0.218125,0.530789629,0.20754717,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.625,0.139305556,0.529552151,0.179245283,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.666666667,0.106157407,0.538192398,0.301886792,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.708333333,0.062291667,0.545595168,0.509433962,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.75,0.645092593,0.586531379,0.311320755,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.791666667,0.73625,0.628130525,0.169811321,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.833333333,0.596180556,0.613877431,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.582986111,0.595591485,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.567337963,0.57111815,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.536041667,0.545484679,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.423865741,0.554268562,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.174328704,0.538302888,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.104675926,0.546644814,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.061041667,0.540291691,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.050231481,0.542225251,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.427962963,0.533551856,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.546921296,0.559737772,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.802337963,0.583934885,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.585856481,0.588133471,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.566319444,0.567582499,0.283018868,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.458333333,0.540717593,0.560234973,0.226415094,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.536597222,0.541562316,0.301886792,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.541666667,0.523106061,0.546559436,0.169811321,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.583333333,0.331828704,0.542335739,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.625,0.166828704,0.540236447,0.339622642,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.666666667,0.132777778,0.595480996,0.424528302,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.708333333,0.134861111,0.617413082,0.339622642,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.75,0.141203704,0.595591485,0.273584906,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.791666667,0.511388889,0.594411261,0.311320755,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.833333333,0.637013889,0.610673247,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.563865741,0.604485857,0.481132075,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.573611111,0.585481733,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.547407407,0.573438421,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.557523148,0.557251768,0.386792453,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.518611111,0.554986742,0.386792453,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.281435185,0.552997938,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.143819444,0.545153211,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.106712963,0.549683265,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.078518519,0.546092369,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.070208333,0.546258103,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.500601852,0.53979449,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.795416667,0.544600766,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.652453704,0.549186064,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.599699074,0.545926635,0.103773585,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.458333333,0.575162037,0.567140542,0.113207547,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.548680556,0.57051046,0.122641509,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.541666667,0.551273148,0.545484679,0.283018868,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.583333333,0.48474537,0.54902033,0.188679245,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.625,0.245138889,0.544269299,0.169811321,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.666666667,0.155580808,0.574402689,0.132075472,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.708333333,0.125631313,0.583623507,0.169811321,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.75,0.140902778,0.612662051,0.29245283,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.791666667,0.301689815,0.623931939,0.386792453,0,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.833333333,0.733518519,0.623766205,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.584699074,0.616860637,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.571550926,0.610065557,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.564722222,0.5797363,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.545694444,0.577581762,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.552337963,0.560897908,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.443981481,0.556699322,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.199652778,0.548688863,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.111689815,0.551893047,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.094074074,0.557748969,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.056851852,0.551561579,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.051319444,0.550788156,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.209768519,0.563383913,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.813819444,0.574322333,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.593726852,0.576642605,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.563194444,0.579460077,0.08490566,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.557222222,0.57476429,0.094339623,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.541666667,0.538703704,0.578907631,0.179245283,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.583333333,0.541388889,0.552445492,0.405660377,0,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.625,0.38787037,0.568134944,0.311320755,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.666666667,0.176273148,0.547362994,0.367924528,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.708333333,0.12712963,0.575648203,0.330188679,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.75,0.09662037,0.58459782,0.301886792,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.791666667,0.145046296,0.636859164,0.235849057,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.833333333,0.685833333,0.654205952,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.62790404,0.63111373,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.587708333,0.611778138,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.569837963,0.596420154,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.556851852,0.570399971,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.516527778,0.584487331,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.529768519,0.565151739,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.326759259,0.565648939,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.160648148,0.560400707,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.131041667,0.565206983,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.082106481,0.555373453,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.067777778,0.551119623,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.550176768,0.587962715,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.661180556,0.615479523,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.274074074,0.626086477,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.558217593,0.61034178,0.150943396,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.564537037,0.597801267,0.245283019,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.541666667,0.543981481,0.61895993,0.132075472,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.583333333,0.546944444,0.577471273,0.29245283,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.625,0.516921296,0.573935622,0.198113208,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.666666667,0.274050926,0.562389511,0.235849057,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.708333333,0.170601852,0.574709046,0.150943396,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.75,0.145902778,0.615755745,0.160377358,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.791666667,0.16912037,0.651719947,0.141509434,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.833333333,0.135959596,0.649615632,0.141509434,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.875,0.731689815,0.643819977,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.616597222,0.645808781,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.58912037,0.64337802,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.580486111,0.619567619,0,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.546319444,0.5802335,0,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.524837963,0.598629935,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.511574074,0.602883766,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.351296296,0.586476135,0,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.210606061,0.583924841,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.164837963,0.587470537,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.113055556,0.559351061,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.144282407,0.585757955,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.256527778,0.64033957,0,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.454375,0.661608721,0.103773585,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.458333333,0.629560185,0.626528432,0.235849057,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.557291667,0.638792722,0.367924528,0,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.541666667,0.559282408,0.641168238,0.320754717,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.583333333,0.547037037,0.621059222,0.349056604,0,1,5,0.077272727,0.312130527,0.036608822,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.012351928
0.625,0.536439394,0.603451278,0.273584906,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.666666667,0.458356481,0.577139805,0.226415094,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.708333333,0.237152778,0.570786683,0.254716981,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.75,0.165717593,0.604375369,0.141509434,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.791666667,0.174191919,0.654979376,0.113207547,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.833333333,0.156458333,0.67155274,0.20754717,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.875,0.324671717,0.662814057,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.757291667,0.667851356,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.633518519,0.674370212,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.593425926,0.667630377,0,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.576111111,0.636859164,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.578310185,0.604430613,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.533356481,0.598298468,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.49280303,0.622254514,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.348101852,0.611778138,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.201111111,0.618517973,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.122337963,0.595867708,0,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.060300926,0.596475398,0,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.740601852,0.623158515,0,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.969652778,0.670226871,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.632986111,0.67094505,0.094339623,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.5,0.523726852,0.666967443,0.150943396,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.541666667,0.54375,0.655089865,0.179245283,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.583333333,0.580162037,0.627964791,0.188679245,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.625,0.549166667,0.613324986,0.188679245,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.666666667,0.527430556,0.648902475,0.179245283,0,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.708333333,0.436296296,0.616860637,0.179245283,1,1,2,0.314393939,0.312130527,0.172240048,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.050255395
0.75,0.257986111,0.612220094,0.330188679,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.791666667,0.196412037,0.63415218,0.283018868,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.833333333,0.197314815,0.701771509,0.179245283,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.875,0.168402778,0.721549058,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.500606061,0.722357637,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.677569444,0.712986152,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.640069444,0.698898792,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.592430556,0.685805834,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.577847222,0.647742339,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.57849537,0.625368297,0,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
