hour,wave_height,current_dir,wind_dir,dif_tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(drifting),p(pred|drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.708333333,0.072140762,0.500393519,0.304722222,0.021276596,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.75,0.079765396,0.455162037,0.304722222,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.791666667,0.058651026,0.30474537,0.304722222,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.051612903,0.204791667,0.296944444,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.035190616,0.177893519,0.296944444,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.033431085,0.117731481,0.296944444,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.035777126,0.528032408,0.296944444,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.027565983,0.804675926,0.295,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.026979472,0.701226852,0.320277778,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.02170088,0.677546296,0.328055556,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.016422287,0.606759259,0.343888889,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.009970675,0.572152778,0.343888889,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.031671554,0.554166667,0.343888889,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.06744868,0.56375,0.343888889,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.101466276,0.452662037,0.343888889,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.061583578,0.117916667,0,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.04340176,0.133125,0.328055556,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.068035191,0.066134259,0,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.06744868,0.892685185,0.328055556,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.071554252,0.952453704,0.328055556,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.08797654,0.583541667,0.328055556,0.034042553,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.583333333,0.116129032,0.707222222,0.281388889,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.109677419,0.56287037,0.281388889,0.029787234,1,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.666666667,0.107917888,0.560717593,0.281388889,0.038297872,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.708333333,0.119061584,0.57275463,0.283055556,0.021276596,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.75,0.119648094,0.545625,0,0.029787234,0,1,9,0.069518717,0.221092457,0.020766738,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.015688181
0.791666667,0.128445748,0.420694444,0.279166667,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.167741935,0.284606481,0.275,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.152492669,0.187916667,0.273333333,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.167741935,0.11125,0.257777778,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.17771261,0.069305556,0.306111111,0.008510638,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.212263396,0.628838384,0.283055556,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.22111437,0.908333333,0.287222222,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.243401759,0.890162037,0.2975,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.217595308,0.634953704,0.33,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.22111437,0.517939815,0.325833333,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.201759531,0.512800926,0.340555556,0.008510638,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.194721408,0.533611111,0.375,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.234017595,0.545555556,0.367777778,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.230498534,0.503148148,0.367777778,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.235777126,0.257268519,0.372222222,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.26627566,0.16087963,0.367222222,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.297947214,0.168518519,0.343888889,0.008510638,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.322580645,0.168634259,0.343888889,0.021276596,0,1,4,0.065240642,0.221092457,0.019426149,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.014722754
0.541666667,0.354945348,0.84709596,0.343888889,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.583333333,0.372434018,0.751851852,0.343888889,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.342521994,0.611134259,0,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.666666667,0.33255132,0.591111111,0,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.708333333,0.317888563,0.59349537,0,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.75,0.296774194,0.573842593,0,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.791666667,0.272140763,0.548472222,0,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.261583578,0.471018519,0.319166667,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.237536657,0.32989899,0.270277778,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.280351906,0.203263889,0.301944444,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.258970941,0.135732323,0.304722222,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.297947214,0.183131313,0.273333333,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.26686217,0.36040404,0.343888889,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.305571848,0.503564815,0.343888889,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.268621701,0.230324074,0.343888889,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.273900294,0.457060185,0.343888889,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.276246334,0.550185185,0,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.263343109,0.551087963,0,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.262756598,0.569189815,0,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.26686217,0.574953704,0,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.26568915,0.458842593,0.343888889,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.273900294,0.293217593,0.343888889,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.260410557,0.182523148,0.309166667,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.255131965,0.136111111,0.301944444,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.241055719,0.124191919,0.328611111,0.021276596,0,1,4,0.065240642,0.221092457,0.019426149,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.014722754
0.583333333,0.22170088,0.332152778,0.335277778,0.034042553,0,1,4,0.065240642,0.221092457,0.019426149,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.014722754
0.625,0.225219941,0.7025,0.333333333,0.055319149,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.666666667,0.212316716,0.58275463,0.328333333,0.063829787,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.708333333,0.195307918,0.565023148,0.322777778,0.042553191,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.75,0.182404692,0.575439815,0.315,0.038297872,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.791666667,0.17771261,0.565810185,0.325277778,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.174780058,0.520416667,0.337777778,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.186510264,0.480694444,0.351666667,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.218181818,0.302361111,0.259722222,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.233431085,0.17540404,0.353055556,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.319061583,0.11087963,0.293888889,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.441055719,0.071157407,0.289444444,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.546627566,0.050069444,0.273333333,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.547800586,0.076296296,0.326111111,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.57771261,0.109467593,0.273333333,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.540175953,0.257199074,0.258055556,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.473313783,0.466388889,0.265555556,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.4,0.550486111,0.268611111,0.008510638,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.392375367,0.571111111,0.278888889,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.39941349,0.525439815,0.285833333,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.42228739,0.459097222,0.301944444,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.441055719,0.24587963,0.281666667,0.055319149,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.453372434,0.160486111,0.289722222,0.038297872,1,1,4,0.065240642,0.221092457,0.019426149,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.014722754
0.541666667,0.441055719,0.129513889,0.298055556,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.583333333,0.384750733,0.08040404,0.290555556,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.408797654,0.074166667,0.311666667,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.666666667,0.380645161,0.216435185,0.341666667,0.068085106,1,1,4,0.065240642,0.221092457,0.019426149,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.014722754
0.708333333,0.322580645,0.526273148,0.336944444,0.059574468,1,1,8,0.023529412,0.221092457,0.006793281,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.005309846
0.75,0.303225806,0.551828704,0.326666667,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.791666667,0.292668622,0.566898148,0.306944444,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.301839509,0.569570707,0.344722222,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.316715543,0.492152778,0.367222222,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.363049853,0.421689815,0.268888889,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.382991203,0.247337963,0.268055556,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.411143695,0.185648148,0.303333333,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.384750733,0.144444444,0.298888889,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.375366569,0.116157407,0.295277778,0.008510638,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.353665689,0.091319444,0.305555556,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.343695015,0.085509259,0.315833333,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.319061583,0.200300926,0.279722222,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.287390029,0.393171296,0.284166667,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.227565982,0.556805556,0.294444444,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.217595308,0.569398148,0.278611111,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.214662757,0.544490741,0.267777778,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.205278593,0.509305556,0.301944444,0.059574468,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.458333333,0.22228739,0.427407408,0.335555556,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.238709678,0.256041667,0.326388889,0.063829787,0,1,4,0.065240642,0.221092457,0.019426149,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.014722754
0.541666667,0.241055719,0.165439815,0.333888889,0.034042553,0,1,4,0.065240642,0.221092457,0.019426149,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.014722754
0.583333333,0.250439883,0.100763889,0.350833333,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.248680352,0.271203704,0.345833333,0.046808511,0,1,4,0.065240642,0.221092457,0.019426149,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.014722754
0.666666667,0.229912024,0.369560185,0.301666667,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.708333333,0.185337243,0.322361111,0.316388889,0.063829787,0,1,4,0.065240642,0.221092457,0.019426149,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.014722754
0.75,0.143695015,0.595787037,0.323333333,0.072340426,1,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.791666667,0.12652626,0.556186869,0.319722222,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.127859238,0.566967593,0.291944444,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.113782991,0.532592593,0.290833333,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.135483871,0.52587963,0,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.141935484,0.367268519,0.320277778,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.167741935,0.198333333,0.320277778,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.174780058,0.128703704,0.353333333,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.157771261,0.095740741,0.375,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.170087977,0.066087963,0.361666667,0.055319149,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.153079179,0.984652778,0.335833333,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.132551319,0.901597222,0.335833333,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.114956012,0.754398148,0.328055556,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.084457478,0.614976852,0.328055556,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.065689149,0.571111111,0.328055556,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.079178886,0.549305556,0.3275,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.08914956,0.540231481,0.328055556,0.05106383,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.458333333,0.095601173,0.508680556,0.372222222,0.085106383,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.5,0.098533724,0.33724537,0.367222222,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.104398827,0.185833333,0.351666667,0.055319149,1,1,4,0.065240642,0.221092457,0.019426149,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.014722754
0.583333333,0.098181818,0.133472222,0.355277778,0.025531915,0,1,4,0.065240642,0.221092457,0.019426149,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.014722754
0.625,0.100293255,0.087615741,0.355833333,0.021276596,1,1,4,0.065240642,0.221092457,0.019426149,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.014722754
0.666666667,0.099013596,0.146262626,0.340555556,0.080851064,1,1,4,0.065240642,0.221092457,0.019426149,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.014722754
0.708333333,0.092615303,0.564116162,0.341666667,0.080851064,1,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.75,0.112609971,0.617662037,0.353611111,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.791666667,0.112023461,0.579837963,0.346111111,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.095014663,0.572777778,0.347777778,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.083870968,0.55037037,0.357222222,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.074486803,0.541087963,0.368055556,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.062170088,0.493032408,0.337777778,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.071554252,0.254791667,0.343888889,0.110638298,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.069208211,0.156458333,0.323611111,0.10212766,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.069208211,0.108333333,0.3325,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.06627566,0.080231481,0.355833333,0.008510638,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.076246334,0.07,0.323888889,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.070967742,0.067546296,0.328055556,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.094428153,0.611365741,0.328055556,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.095601173,0.605231481,0.328055556,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.062756598,0.578240741,0.328055556,0.055319149,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.040469208,0.573773148,0.332222222,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.049266862,0.548773148,0.353611111,0.05106383,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.458333333,0.04340176,0.539351852,0.361944444,0.085106383,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.5,0.050439883,0.473148148,0.335555556,0.076595745,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.541666667,0.070381232,0.228402778,0.354444444,0.080851064,0,1,4,0.065240642,0.221092457,0.019426149,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.014722754
0.583333333,0.069794722,0.160763889,0.334166667,0.055319149,0,1,4,0.065240642,0.221092457,0.019426149,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.014722754
0.625,0.093255132,0.108131313,0.336388889,0.021276596,0,1,4,0.065240642,0.221092457,0.019426149,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.014722754
0.666666667,0.112609971,0.112013889,0.344166667,0.05106383,0,1,4,0.065240642,0.221092457,0.019426149,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.014722754
0.708333333,0.153665689,0.313634259,0.350555556,0.080851064,1,1,4,0.065240642,0.221092457,0.019426149,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.014722754
0.75,0.140762463,0.607106481,0.334444444,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.791666667,0.106158358,0.586111111,0.353888889,0.09787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.060997068,0.583171296,0.335555556,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.059237537,0.560925926,0.329166667,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.035190616,0.553171296,0.341388889,0.012765957,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.019354839,0.548935185,0.330277778,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.018395095,0.394015151,0.326666667,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.026979472,0.180949074,0.328055556,0.127659574,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.032258064,0.131134259,0.335833333,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.028739003,0.076898148,0.343888889,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.031671554,0.053125,0.343888889,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.048093841,0.038587963,0.343888889,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.053958945,0.87474537,0.343888889,0.09787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.081738203,0.633838384,0,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.060997068,0.599398148,0.33,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.02170088,0.578587963,0.328611111,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.033431085,0.55712963,0.320277778,0.021276596,1,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.458333333,0.049853372,0.542037037,0.337222222,0.059574468,1,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.5,0.04340176,0.52650463,0.335555556,0.076595745,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
