hour,wave_height,current_dir,tide_height,wind_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.708333333,0.237536657,0.179768519,0.31948168,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.75,0.273313783,0.122569444,0.206769437,0.283018868,0,1,7,0.043046358,0.285646725,0.017669304,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.007518859
0.791666667,0.283870968,0.100300926,0.169571046,0.254716981,0,1,7,0.043046358,0.285646725,0.017669304,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.007518859
0.833333333,0.280351906,0.106597222,0.197274352,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.302052786,0.092847222,0.287198391,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.275659824,0.69349537,0.383713137,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.248680352,0.637569444,0.482685433,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.24516129,0.563287037,0.566577301,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.262756598,0.56162037,0.620170966,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.253958944,0.563888889,0.635612153,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.277419355,0.495462963,0.594392314,0.433962264,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.371847507,0.32375,0.510835567,0.537735849,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.420527859,0.175787037,0.39220286,0.490566038,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.46568915,0.113032407,0.276362824,0.509433962,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.463343108,0.087337963,0.187890974,0.490566038,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.483284458,0.090972222,0.178060769,0.556603774,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.494428153,0.139444444,0.208333333,0.547169811,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.452199414,0.196226852,0.281948168,0.537735849,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.458333333,0.418181819,0.57875,0.388851653,0.556603774,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.5,0.345454545,0.548842593,0.489276139,0.556603774,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.541666667,0.384164223,0.549259259,0.564789991,0.537735849,0,1,5,0.011589404,0.285646725,0.004666685,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.002024308
0.583333333,0.429912023,0.565694444,0.62857462,0.528301887,1,1,5,0.011589404,0.285646725,0.004666685,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.002024308
0.625,0.534897361,0.514259259,0.624888293,0.669811321,1,1,5,0.011589404,0.285646725,0.004666685,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.002024308
0.666666667,0.606451613,0.465231481,0.571715818,0.688679245,1,1,5,0.011589404,0.285646725,0.004666685,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.002024308
0.708333333,0.583577713,0.274652778,0.481344951,0.650943396,1,1,5,0.011589404,0.285646725,0.004666685,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.002024308
0.75,0.596480939,0.163773148,0.357350313,0.481132075,0,1,9,0.011589404,0.285646725,0.004666685,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.002024308
0.791666667,0.585337244,0.11150463,0.266867739,0.518867925,1,1,9,0.011589404,0.285646725,0.004666685,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.002024308
0.833333333,0.485630499,0.102106481,0.241733691,0.594339623,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.55483871,0.131805556,0.258713137,0.41509434,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.55659824,0.113310185,0.320375335,0.433962264,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.505571847,0.316736111,0.406277927,0.669811321,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.423460411,0.58900463,0.470732797,0.5,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.401173021,0.582407408,0.522821166,0.528301887,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.385923754,0.540138889,0.568364611,0.481132075,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.405278592,0.56537037,0.573630793,0.528301887,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.46686217,0.466481481,0.566306853,0.566037736,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.534897361,0.278356481,0.49497319,0.877358491,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.584750733,0.179467593,0.413873995,0.801886792,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.536070382,0.128958333,0.324285076,0.641509434,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.469208211,0.099444444,0.252904379,0.490566038,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.382404692,0.110486111,0.226988383,0.462264151,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.360703812,0.145671296,0.238941019,0.424528302,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.458333333,0.314369502,0.203333333,0.285857909,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.5,0.262170088,0.514282408,0.364946381,0.566037736,1,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.541666667,0.226979472,0.554513889,0.454982127,0.377358491,0,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.583333333,0.187683285,0.558425926,0.543677391,0.311320755,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.625,0.176539589,0.57849537,0.604445934,0.320754717,0,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.666666667,0.164809384,0.541273148,0.62645219,0.235849057,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.708333333,0.168914956,0.479768519,0.59383378,0.264150943,1,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.75,0.182404692,0.301412037,0.512511171,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.791666667,0.175366569,0.167986111,0.413650581,0.226415094,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.833333333,0.1771261,0.124166667,0.323391421,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.165395894,0.148518519,0.273793566,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.139589443,0.127523148,0.265303843,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.147800587,0.162546296,0.299151028,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.130205279,0.807268519,0.35779714,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.120821115,0.695717593,0.415362809,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.113782991,0.631574074,0.477323503,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.096187684,0.592962963,0.521894549,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.11085044,0.588703704,0.553060769,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.129618769,0.545856481,0.549821269,0.405660377,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.1771261,0.422939815,0.511394102,0.509433962,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.257478006,0.214259259,0.429959786,0.490566038,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.290909091,0.135856481,0.335455764,0.537735849,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.278592375,0.119351852,0.256143878,0.528301887,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.317302053,0.095555556,0.205875782,0.452830189,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.458333333,0.328445748,0.062060185,0.20665773,0.452830189,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.5,0.338416422,0.051018519,0.249106345,0.433962264,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.541666667,0.314369502,0.290023148,0.324396783,0.452830189,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.583333333,0.250439883,0.471643519,0.413092046,0.452830189,1,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.625,0.247507332,0.539930556,0.513069705,0.518867925,1,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.666666667,0.254545455,0.560393519,0.586349419,0.462264151,1,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.708333333,0.222873901,0.543958333,0.62142538,0.141509434,1,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.75,0.205865103,0.45400463,0.606344951,0.424528302,1,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.791666667,0.204692082,0.317824074,0.548314173,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.833333333,0.260410557,0.188055556,0.44984361,0.405660377,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.335483871,0.127800926,0.350312779,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.371847507,0.097037037,0.277256479,0.556603774,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.391788857,0.122986111,0.244749777,0.5,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.401173021,0.116180556,0.254803396,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.360117302,0.368472222,0.299773656,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.323753666,0.579976852,0.366510277,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.272140763,0.603148148,0.436773905,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.264516129,0.555532408,0.509941912,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.233431085,0.554583333,0.552502234,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.230498534,0.573541667,0.56769437,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.236363636,0.46474537,0.521336014,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.259237536,0.345046296,0.457551385,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.239296188,0.197106481,0.3506479,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.223460411,0.140486111,0.248659517,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.458333333,0.204105572,0.110671296,0.192470956,0.405660377,1,1,7,0.043046358,0.285646725,0.017669304,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.007518859
0.5,0.188856305,0.09849537,0.175044683,0.20754717,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.541666667,0.164809384,0.156365741,0.221961573,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.583333333,0.157771261,0.479351852,0.302613941,0.396226415,1,1,3,0.039735099,0.285646725,0.016276923,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.006940485
0.625,0.146041056,0.564722222,0.409294013,0.490566038,1,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.666666667,0.137243402,0.564143519,0.521336014,0.358490566,1,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.708333333,0.128445748,0.566828704,0.620420018,0.198113208,1,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.75,0.119648094,0.557106481,0.67727882,0.198113208,1,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.791666667,0.123167155,0.519143519,0.675714924,0.169811321,1,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.833333333,0.11143695,0.398888889,0.606456658,0.169811321,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.875,0.126099707,0.195092593,0.490951743,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.127272727,0.114212963,0.357685433,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.141935484,0.113240741,0.250446828,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.142521994,0.104050926,0.193811439,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.136070381,0.06962963,0.194732563,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.143695015,0.772222222,0.243856122,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.117302053,0.474652778,0.334673816,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.119061584,0.595810185,0.438561215,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.102052786,0.557037037,0.530831099,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.091495601,0.559768519,0.596514745,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.096187684,0.568287037,0.612042002,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.099120234,0.520069444,0.568029491,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.095014663,0.441087963,0.472966935,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.103225807,0.252615741,0.346514745,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.458333333,0.095601173,0.142407407,0.232573727,0.150943396,1,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.5,0.118475073,0.104305556,0.157577254,0.150943396,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.541666667,0.118475073,0.075810185,0.135612154,0.160377358,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.583333333,0.106158358,0.365601852,0.187890974,0.179245283,0,1,3,0.039735099,0.285646725,0.016276923,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.006940485
0.625,0.106158358,0.113703704,0.286193029,0.122641509,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.666666667,0.097947214,0.318726852,0.408512064,0.179245283,1,1,3,0.039735099,0.285646725,0.016276923,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.006940485
0.708333333,0.08914956,0.544282408,0.556858802,0.216981132,1,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.75,0.097947214,0.552847222,0.672922252,0.443396226,1,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.791666667,0.075659824,0.553958333,0.729334227,0.08490566,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.833333333,0.063343109,0.522060185,0.729781054,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.068035191,0.462453704,0.637734584,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.080938416,0.214837963,0.483802502,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.082697947,0.108935185,0.320487042,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.092082111,0.078310185,0.192582663,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.086217009,0.053995727,0.130675076,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.083284457,0.046875,0.163092046,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.076619568,0.71760101,0.244191242,0,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.053372434,0.981805556,0.355116175,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.065102639,0.595856481,0.475983021,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.065102639,0.554259259,0.573838249,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.070967742,0.561388889,0.634271671,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.06627566,0.546712963,0.656277927,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.057478006,0.523310185,0.602993745,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.061583578,0.461759259,0.490058088,0.141509434,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.458333333,0.068621701,0.271875,0.3506479,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.5,0.076832845,0.125185185,0.206992851,0.160377358,1,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.541666667,0.082697947,0.078194444,0.11282395,0.169811321,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.583333333,0.083870968,0.066736111,0.099865952,0.103773585,1,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.625,0.092668622,0.129953704,0.169235925,0.29245283,1,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.666666667,0.09032258,0.468865741,0.295911528,0.264150943,0,1,3,0.039735099,0.285646725,0.016276923,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.006940485
0.708333333,0.082111437,0.593148148,0.442470956,0.226415094,1,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.75,0.063929619,0.563125,0.60158271,0.273584906,1,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.791666667,0.060997068,0.571736111,0.729781054,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.833333333,0.062756598,0.545393519,0.793453977,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.060410557,0.53025463,0.771782842,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.060997068,0.431064815,0.630979258,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.056304985,0.214143519,0.458556747,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.069208211,0.101064815,0.273011617,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.060410557,0.06349537,0.131993583,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.052199414,0.045578704,0.087466488,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.052199414,0.029166667,0.119302949,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.065102639,0.946712963,0.22743521,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.069794722,0.79900463,0.387287757,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.071554252,0.652986111,0.510277033,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.058064516,0.603819444,0.612488829,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.045747801,0.566805556,0.689008043,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.049266862,0.554375,0.670911528,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.062756598,0.539143519,0.59238159,0.122641509,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.458333333,0.065689149,0.445069444,0.457216265,0.20754717,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.5,0.062170088,0.200694444,0.29010277,0.122641509,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.541666667,0.060410557,0.092152778,0.146671135,0.169811321,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.583333333,0.063343109,0.059930556,0.0762958,0.056603774,1,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.625,0.062756598,0.053078704,0.080093834,0.08490566,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
