hour,wind_dir,current_dir,tide_height,dif_tide_height,drifting,prediction,cluster,p(s|pred),p(drifting),p(~drifting),p(pred|drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.8333333333333334,0.4813888888888889,0.6087037036111111,0.4338695263404825,0.09787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.875,0.5336111111111111,0.5894212963888888,0.592828418230563,0.0851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.9166666666666666,0.5038888888888889,0.574768518611111,0.7219615730563003,0.06808510638297872,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.9583333333333334,0.4958333333333334,0.5515509258333334,0.7838471849865951,0.01276595744680851,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
1.0,0.4977777777777778,0.5449537036111112,0.7739052727882036,0.029787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.04166666666666666,0.4861111111111111,0.4868055555555556,0.6765371601876674,0.08936170212765958,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.08333333333333333,0.495,0.2838425925,0.5041331546246648,0.11063829787234043,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.125,0.4963888888888889,0.1309953703611111,0.3070822162868633,0.10638297872340426,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.16666666666666666,0.4941666666666667,0.08273148147222223,0.13728775690348527,0.07659574468085106,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.20833333333333331,0.4938888888888889,0.055,0.05853440569705092,0.021276595744680854,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.25,0.4827777777777778,0.08085648147222223,0.08445040214477212,0.03829787234042553,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.2916666666666667,0.5013888888888889,0.058263888888888886,0.17705540663538874,0.06808510638297872,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.3333333333333333,0.4705555555555556,0.2023611111111111,0.3199285075737265,0.0851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.375,0.5008333333333334,0.6000462963888888,0.46257819483914203,0.0723404255319149,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.4166666666666667,0.5091666666666667,0.5756018519444445,0.5749553170241286,0.05531914893617021,0,1,3,0.05907172995780591,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.01051825740176966
0.4583333333333333,0.5158333333333333,0.5723379630555555,0.6634271668900803,0.03829787234042553,0,1,3,0.05907172995780591,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.01051825740176966
0.5,0.5180555555555556,0.5459027777777778,0.6853217158176943,0.025531914893617023,1,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.5416666666666666,0.525,0.528125,0.6295799819034851,0.05531914893617021,0,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.5833333333333334,0.5283333333333333,0.4762121211111111,0.5086014298257372,0.09361702127659577,0,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.625,0.5336111111111111,0.22133838383333326,0.34148793565683644,0.09787234042553193,1,1,9,0.16540084388185655,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.02945112072495505
0.6666666666666666,0.5433333333333333,0.12472222222222222,0.1831992850536193,0.07659574468085106,1,1,9,0.16540084388185655,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.02945112072495505
0.7083333333333334,0.5388888888888889,0.0901388888888889,0.09092940127345844,0.029787234042553193,1,1,9,0.16540084388185655,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.02945112072495505
0.75,0.5161111111111112,0.09456018519444444,0.0802853313002681,0.017021276595744685,0,1,4,0.10970464135021098,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.019533906603286515
0.7916666666666666,0.5002777777777777,0.12043981480555555,0.1685656836461126,0.08085106382978724,0,1,9,0.16540084388185655,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.02945112072495505
0.8333333333333334,0.5319444444444444,0.3610101011111112,0.30328418230563003,0.0851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.875,0.5102777777777777,0.6293981480555556,0.4559874888069704,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.9166666666666666,0.54,0.5816203702777778,0.5940571936997318,0.06382978723404256,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.9583333333333334,0.4808333333333333,0.5629629630555555,0.6924709564343163,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
1.0,0.465,0.5445833333333334,0.7364834671581768,0.00851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.04166666666666666,0.5205555555555555,0.536875,0.7048850703753349,0.029787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.08333333333333333,0.5163888888888889,0.4362731480555556,0.5835567473190347,0.08936170212765958,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.125,0.48,0.2691203703611111,0.4202412868632708,0.10638297872340426,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.16666666666666666,0.4991666666666666,0.12396464647222225,0.24184539765415544,0.09361702127659577,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.20833333333333331,0.4847222222222222,0.07425925925,0.11271224309651473,0.059574468085106386,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.25,0.4797222222222222,0.06069444444444445,0.06456657727882037,0.004255319148936171,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.2916666666666667,0.4605555555555556,0.07011574075,0.09517426273458444,0.03829787234042553,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.3333333333333333,0.4797222222222222,0.062129629638888885,0.18867292225201074,0.06808510638297872,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.375,0.4913888888888889,0.3028009258333333,0.3288650581099195,0.0723404255319149,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.4166666666666667,0.5366666666666666,0.5963888888888889,0.4651474530831098,0.0723404255319149,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.4583333333333333,0.5258333333333334,0.5669907408333333,0.5809874886058981,0.059574468085106386,0,1,3,0.05907172995780591,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.01051825740176966
0.5,0.5449999999999999,0.551875,0.6588471849865951,0.025531914893617023,1,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.5416666666666666,0.5675,0.5577083333333334,0.6668900804289544,0.021276595744680854,0,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.5833333333333334,0.5680555555555555,0.5328935186111111,0.5968498659517425,0.06808510638297872,0,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.625,0.5836111111111111,0.4116666666666666,0.4578865058310991,0.0851063829787234,0,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.6666666666666666,0.5697222222222222,0.17300925925000002,0.2960232350536193,0.0851063829787234,1,1,9,0.16540084388185655,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.02945112072495505
0.7083333333333334,0.5722222222222222,0.11354166666666668,0.16532618411528152,0.046808510638297884,0,1,9,0.16540084388185655,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.02945112072495505
0.75,0.5583333333333333,0.08673611111111111,0.10723860589812333,0.017021276595744685,0,1,4,0.10970464135021098,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.019533906603286515
0.7916666666666666,0.5658333333333333,0.0849768518611111,0.1358355674932976,0.042553191489361715,0,1,4,0.10970464135021098,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.019533906603286515
0.8333333333333334,0.5494444444444445,0.12156565655555555,0.2345844504021448,0.059574468085106386,1,1,9,0.16540084388185655,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.02945112072495505
0.875,0.5297222222222222,0.4337878788888889,0.3612600536193029,0.07659574468085106,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.9166666666666666,0.4927777777777778,0.6164351852777777,0.4937444146782841,0.0723404255319149,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.9583333333333334,0.4555555555555556,0.5727777777777777,0.5930518317694369,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
1.0,0.4891666666666666,0.5715046297222222,0.6538203753351205,0.021276595744680854,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.04166666666666666,0.4408333333333333,0.5469675925,0.6729112647453083,0.017021276595744685,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.08333333333333333,0.4408333333333333,0.5292129630555555,0.6287980341823056,0.03829787234042553,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.125,0.43527777777777776,0.4114120369444445,0.531166219839142,0.08085106382978724,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.16666666666666666,0.4436111111111111,0.2363333333333333,0.3867292225201072,0.0851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.20833333333333331,0.4516666666666666,0.09565972222222223,0.2413985701742627,0.07659574468085106,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.25,0.4716666666666667,0.07319444444444445,0.1306970509383378,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.2916666666666667,0.4666666666666667,0.05722222222222222,0.10221179624664878,0.021276595744680854,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.3333333333333333,0.4761111111111112,0.06506944444444444,0.1430965147453083,0.042553191489361715,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.375,0.4991666666666666,0.11377314813888888,0.2424039321045576,0.06808510638297872,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.4166666666666667,0.5136111111111111,0.4266898147222222,0.3616690144101876,0.0723404255319149,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.4583333333333333,0.5269444444444444,0.5863888888888888,0.4727435209785522,0.05531914893617021,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.5,0.5475,0.5596064813888889,0.5726094725201072,0.05106382978723405,0,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.5416666666666666,0.5266666666666666,0.5538888888888889,0.6357238605898122,0.021276595744680854,0,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.625,0.5388888888888889,0.5041666666666667,0.5688114388069705,0.046808510638297884,0,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.6666666666666666,0.5444444444444444,0.4180324075,0.453641644302949,0.08936170212765958,0,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.7083333333333334,0.5277777777777778,0.17976851852777775,0.3194816800938337,0.0723404255319149,0,1,9,0.16540084388185655,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.02945112072495505
0.75,0.5130555555555555,0.12256944444444445,0.20676943699731898,0.05106382978723405,0,1,9,0.16540084388185655,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.02945112072495505
0.7916666666666666,0.5591666666666667,0.10030092591666667,0.16957104557640748,0.01276595744680851,0,1,4,0.10970464135021098,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.019533906603286515
0.8333333333333334,0.5116666666666666,0.10659722222222222,0.19727435207774804,0.03829787234042553,0,1,9,0.16540084388185655,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.02945112072495505
0.875,0.5511111111111111,0.09284722222222222,0.2871983914209115,0.05531914893617021,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.9166666666666666,0.5066666666666667,0.6934953702777779,0.3837131367292225,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.9583333333333334,0.4977777777777778,0.6375694444444444,0.4826854334450401,0.059574468085106386,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
1.0,0.5483333333333333,0.5632870369444445,0.5665773011394101,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.04166666666666666,0.5191666666666667,0.5616203702777778,0.6201709664879356,0.021276595744680854,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.08333333333333333,0.4705555555555556,0.5638888888888889,0.6356121534852545,0.00851063829787234,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.125,0.5261111111111111,0.4954629630555555,0.5943923143431635,0.03829787234042553,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.16666666666666666,0.5194444444444445,0.32375,0.5108355674932975,0.06808510638297872,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.20833333333333331,0.52,0.17578703702777776,0.39220285971849855,0.06382978723404256,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.25,0.5227777777777778,0.11303240741666665,0.2763628239276139,0.06382978723404256,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.2916666666666667,0.5330555555555556,0.08733796297222222,0.1878909740616622,0.025531914893617023,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.3333333333333333,0.5177777777777778,0.09097222222222222,0.17806076856568362,0.01276595744680851,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.375,0.5219444444444444,0.13944444444444445,0.20833333331099196,0.03404255319148936,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.4166666666666667,0.5233333333333333,0.19622685186111116,0.28194816802949063,0.042553191489361715,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.4583333333333333,0.5211111111111111,0.57875,0.3888516532841823,0.06808510638297872,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.5,0.5091666666666667,0.5488425925,0.4892761394101877,0.05106382978723405,0,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.5416666666666666,0.5394444444444444,0.5492592591666666,0.5647899910857908,0.042553191489361715,0,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.5833333333333334,0.5325,0.5656944444444445,0.6285746199731902,0.017021276595744685,1,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.625,0.5527777777777778,0.5142592591666667,0.6248882928954422,0.017021276595744685,1,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.6666666666666666,0.5533333333333333,0.4652314813888889,0.5717158176943699,0.05106382978723405,1,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.7083333333333334,0.5566666666666666,0.2746527777777778,0.4813449508713137,0.046808510638297884,1,1,9,0.16540084388185655,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.02945112072495505
0.75,0.5455555555555556,0.1637731481388889,0.35735031280160856,0.0851063829787234,0,1,9,0.16540084388185655,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.02945112072495505
0.7916666666666666,0.6447222222222222,0.11150462963888888,0.26686773907506695,0.03404255319148936,1,1,4,0.10970464135021098,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.019533906603286515
0.8333333333333334,0.6005555555555555,0.10210648147222222,0.24173369081769436,0.01276595744680851,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.875,0.5488888888888889,0.13180555555555554,0.2587131367292225,0.029787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.9166666666666666,0.5266666666666666,0.11331018519444445,0.3203753351206434,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.9583333333333334,0.5,0.3167361111111111,0.4062779267426273,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
1.0,0.5136111111111111,0.5890046297222221,0.4707327971179624,0.029787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.04166666666666666,0.5063888888888889,0.5824074075,0.5228211664209115,0.05106382978723405,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.08333333333333333,0.4927777777777778,0.5401388888888888,0.5683646112600536,0.01276595744680851,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.125,0.4961111111111111,0.5653703702777778,0.5736307928954423,0.017021276595744685,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.16666666666666666,0.5441666666666667,0.466481481388889,0.5663068529490616,0.042553191489361715,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.20833333333333331,0.5755555555555555,0.27835648138888885,0.4949731903485254,0.05531914893617021,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.25,0.5966666666666667,0.1794675925833333,0.4138739946380696,0.042553191489361715,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.2916666666666667,0.6352777777777777,0.1289583333333333,0.3242850759383378,0.046808510638297884,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.3333333333333333,0.6027777777777777,0.09944444444444443,0.2529043788873995,0.03404255319148936,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.375,0.6333333333333333,0.1104861111111111,0.2269883825067024,0.021276595744680854,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.4166666666666667,0.6716666666666667,0.14567129630555556,0.238941018766756,0.029787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.4583333333333333,0.6166666666666667,0.20333333333333334,0.285857908847185,0.042553191489361715,0,1,4,0.10970464135021098,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.019533906603286515
0.5,0.6441666666666667,0.5142824075,0.364946380697051,0.05106382978723405,1,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.5416666666666666,0.5958333333333333,0.5545138888888889,0.4549821268766755,0.046808510638297884,0,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.5833333333333334,0.6219444444444444,0.5584259258333334,0.5436773905495978,0.046808510638297884,0,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.625,0.6436111111111111,0.5784953702777778,0.6044459336461124,0.025531914893617023,0,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.6666666666666666,0.6319444444444444,0.5412731480555556,0.6264521896782841,0.017021276595744685,0,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.7083333333333334,0.6105555555555556,0.4797685186111111,0.5938337801608577,0.042553191489361715,1,1,5,0.20506329113924052,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.03651337926614325
0.75,0.6244444444444445,0.3014120369444444,0.5125111707104557,0.059574468085106386,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.7916666666666666,0.6330555555555556,0.1679861111111111,0.4136505808981232,0.046808510638297884,0,1,1,0.06497890295358649,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.011570083141946626
0.8333333333333334,0.5941666666666667,0.12416666666666668,0.32339142091152817,0.046808510638297884,0,1,9,0.16540084388185655,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.02945112072495505
0.875,0.5513888888888889,0.14851851852777778,0.2737935656836461,0.017021276595744685,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.9166666666666666,0.5461111111111111,0.12752314813888888,0.2653038426943699,0.017021276595744685,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.9583333333333334,0.4077777777777778,0.16254629630555556,0.29915102768096513,0.029787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
1.0,0.33694444444444444,0.8072685186111112,0.3577971402815013,0.03404255319148936,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.04166666666666666,0.4,0.6957175925000001,0.4153628093163538,0.029787234042553193,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.08333333333333333,0.4369444444444445,0.6315740741666667,0.4773235031501339,0.021276595744680854,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.125,0.43527777777777776,0.5929629630555555,0.5218945487265415,0.025531914893617023,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.16666666666666666,0.4619444444444445,0.5887037036111111,0.5530607685656835,0.01276595744680851,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.20833333333333331,0.4794444444444445,0.5458564813888889,0.5498212689678283,0.021276595744680854,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.25,0.4919444444444444,0.4229398147222223,0.5113941018766756,0.042553191489361715,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.2916666666666667,0.4933333333333333,0.21425925925,0.4299597855227881,0.05531914893617021,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.3333333333333333,0.5022222222222222,0.1358564814722222,0.3354557640750669,0.059574468085106386,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.375,0.5072222222222222,0.11935185186111112,0.25614387848525466,0.03829787234042553,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.4166666666666667,0.5186111111111111,0.09555555555555556,0.20587578197050932,0.025531914893617023,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.0,0.0
0.4583333333333333,0.5330555555555556,0.06206018519444445,0.20665773009383373,0.025531914893617023,0,1,4,0.10970464135021098,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.019533906603286515
0.5,0.5202777777777778,0.05101851852777778,0.2491063449731903,0.03829787234042553,0,1,4,0.10970464135021098,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.019533906603286515
0.5416666666666666,0.5311111111111111,0.2900231480555556,0.32439678284182305,0.042553191489361715,0,1,9,0.16540084388185655,0.0506029794277607,0.9493970205722393,0.985981308411215,0.24259028642590286,0.17805907172995783,0.02945112072495505
