hour,wind_dir,wind_speed,wave_height,water_temp,tide_height,dif_tide_height,tide_variation,drifting,prediction,cluster,p(s|pred),p(drifting),p(~drifting),p(pred|drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.125,0.0,0.0,0.11554252225584576,0.6253682969579755,0.5860142982573726,0.01276595744680851,0.08146487294469358,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.16666666666666666,0.0,0.009433962264150943,0.124340176216854,0.6165844136318752,0.5724977660857907,0.017021276595744685,0.05381165919282512,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.20833333333333331,0.3438888888888889,0.0849056603773585,0.13372434020732535,0.6044306130242874,0.5256925826407506,0.046808510638297884,0.2473841554559044,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.25,0.3438888888888889,0.05660377358490566,0.13126099709824304,0.6063199766076373,0.4574396782841823,0.05531914893617021,0.26008968609865474,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.2916666666666667,0.33194444444444443,0.04716981132075472,0.13900293258393032,0.60255229857176,0.3717605004691689,0.03829787234042553,0.13826606875934233,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.3333333333333333,0.32472222222222225,0.04716981132075472,0.12727272706798187,0.5897355627105882,0.3145665772788203,0.03829787234042553,0.1367713004484305,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.375,0.0,0.02830188679245283,0.1348973609700639,0.61133618189786,0.2823949955093834,0.021276595744680854,0.05306427503736921,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.4166666666666667,0.3272222222222222,0.1037735849056604,0.1319648094151237,0.6321633765121284,0.295911528150134,0.025531914893617023,0.07324364723467862,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.4583333333333333,0.3438888888888889,0.09433962264150944,0.1214076246619138,0.6629345906490676,0.34059428063002684,0.029787234042553193,0.12406576980568013,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.5,0.3202777777777778,0.19811320754716985,0.10674486829483748,0.6744254566660066,0.3982350313002681,0.03404255319148936,0.16591928251121074,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
