hour,wave_height,water_temp,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.708333333,0.125513196,0.256058486,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.75,0.133564383,0.295668827,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.791666667,0.146627566,0.292188421,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.833333333,0.173020528,0.290310106,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.875,0.232258065,0.278598262,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.202932551,0.275615056,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.166568915,0.271637449,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.149560117,0.279150707,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.157771261,0.276333235,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.147800587,0.260312316,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.137243402,0.260809517,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.143695015,0.252191367,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.162463343,0.236225692,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.176539589,0.25246759,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.182991202,0.243738951,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.170674487,0.250092074,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.158944281,0.250975987,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.144281525,0.26412419,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.458333333,0.135483871,0.279095463,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.5,0.103225807,0.304839422,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.541666667,0.096774194,0.293072333,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.583333333,0.130205279,0.300364614,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.625,0.117888563,0.302905864,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.666666667,0.108504399,0.286442987,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.708333333,0.107331378,0.249152917,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.75,0.106744868,0.280366088,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.791666667,0.104985338,0.29909399,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.833333333,0.096187684,0.292796111,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.875,0.096774194,0.292961845,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.09032258,0.288542281,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.079765396,0.29837581,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.071554252,0.297768121,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.068621701,0.299149234,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.065689149,0.294287714,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.068621701,0.28318356,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.062170088,0.264455657,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.065102639,0.271250737,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.099706745,0.26777033,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.100879765,0.269814378,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.08856305,0.253848704,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.096187684,0.277272393,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.136070381,0.283570271,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.458333333,0.156598241,0.279150707,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.5,0.13372434,0.284233206,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.541666667,0.104398827,0.296000295,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.583333333,0.092082111,0.304949912,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.625,0.080938416,0.298928256,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.666666667,0.092668622,0.300475103,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.708333333,0.085630499,0.298265321,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.75,0.08739003,0.292851355,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.791666667,0.083284457,0.298210076,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.833333333,0.118475073,0.288818504,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.875,0.131378299,0.283349293,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.194134897,0.284785651,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.290322581,0.280808043,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.316129033,0.282410136,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.316129033,0.281415734,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.300879765,0.277493371,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.272727273,0.287271656,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.258651026,0.291414997,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.278005865,0.278377284,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.320821114,0.27080878,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.337030125,0.271079981,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.541666667,0.070967742,0.331025339,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.583333333,0.085043988,0.315059664,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.625,0.060997068,0.313678551,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.666666667,0.070967742,0.343565852,1,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.708333333,0.071554252,0.373066441,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.75,0.055131965,0.377983206,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.791666667,0.057478006,0.378867119,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.833333333,0.028739003,0.414278875,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.875,0.02170088,0.400799204,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.024633431,0.365000736,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.02228739,0.332848409,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.02228739,0.319203005,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.02228739,0.319479228,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.032258064,0.320639364,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.046920821,0.322075722,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.056304985,0.33456099,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.070381232,0.338538598,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.073900293,0.33759944,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.069794722,0.362956688,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.073900293,0.367486741,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.055131965,0.363122422,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.049853372,0.365442693,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.458333333,0.040469208,0.378535651,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.5,0.034017595,0.345167944,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.541666667,0.032258064,0.331356806,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.583333333,0.070381232,0.332682675,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.625,0.090909091,0.367818208,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.666666667,0.09032258,0.397815999,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.708333333,0.174780058,0.397815999,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.75,0.208797654,0.379474809,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.791666667,0.197653959,0.373729375,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.833333333,0.127272727,0.386711844,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.875,0.102052786,0.396213907,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.075659824,0.386546111,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.04398827,0.375165734,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.036363637,0.355332941,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.033431085,0.338207131,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.039882698,0.339256777,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.053372434,0.33759944,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.047507331,0.34500221,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.056891495,0.356161609,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.092668622,0.353730848,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.118475073,0.376602092,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.118475073,0.393396435,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.08914956,0.399970536,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.082111437,0.405384502,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.458333333,0.072140762,0.392402033,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.5,0.059237537,0.394004125,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.541666667,0.107331378,0.372845463,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.583333333,0.158357771,0.355277696,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.625,0.157184751,0.356769299,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.666666667,0.139002933,0.406047437,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.708333333,0.170674487,0.405163524,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.75,0.184750733,0.393783147,1,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.791666667,0.17829912,0.376767825,1,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.833333333,0.168328446,0.378204184,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.875,0.145454546,0.391628609,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.121407625,0.391904832,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.084457478,0.39345168,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.076246334,0.379916765,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.052199414,0.378590896,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.056891495,0.348316883,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.056304985,0.346991014,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.069208211,0.358647614,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.080938416,0.37074617,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.097947214,0.362017531,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.143108504,0.358039923,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.143695015,0.370580436,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.139589443,0.385606954,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.111170354,0.415358655,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.458333333,0.090909091,0.399197113,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.5,0.086803519,0.40560548,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.541666667,0.076246334,0.381408368,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.583333333,0.075073314,0.39345168,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.625,0.102052786,0.352294491,1,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.666666667,0.107917888,0.35605112,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.708333333,0.095601173,0.409693577,1,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.75,0.079765396,0.402456541,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.791666667,0.080938416,0.39588244,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.833333333,0.081524926,0.397815999,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.875,0.090909091,0.413063494,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.085630499,0.429029169,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.078005865,0.419361373,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.072727273,0.394556571,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.057478006,0.382237036,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.049266862,0.38604891,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.058064516,0.380855922,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.050439883,0.380800678,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.046920821,0.375386712,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.048093841,0.371685327,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.055718475,0.381242634,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.062170088,0.398092222,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.061583578,0.419416618,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.064516129,0.4337802,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.458333333,0.076246334,0.413505451,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.5,0.062756598,0.405881703,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.541666667,0.055718475,0.424443872,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.583333333,0.068035191,0.407152328,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.625,0.060997068,0.43389069,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.666666667,0.095601173,0.413671185,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.708333333,0.073900293,0.42648792,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.75,0.052199414,0.427427077,1,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.791666667,0.056891495,0.424885828,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.833333333,0.075073314,0.42466485,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.875,0.096774194,0.426653653,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.113782991,0.431294196,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.143108504,0.432178109,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.129618769,0.428808191,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.095014663,0.424941073,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.082697947,0.412566293,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.070967742,0.384999264,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.083284457,0.388313936,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.082111437,0.388755893,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.114956012,0.400633471,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.113782991,0.422344579,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.11026393,0.426874632,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.109090909,0.429029169,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.136070381,0.426653653,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.458333333,0.137403359,0.420059464,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.5,0.146627566,0.423062758,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.541666667,0.125513196,0.431791396,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.583333333,0.123167155,0.440630525,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.625,0.121994135,0.445160578,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.666666667,0.106744868,0.436266205,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.708333333,0.105571848,0.430576017,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.75,0.102639296,0.437868297,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.791666667,0.103225807,0.441901149,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.833333333,0.09581445,0.443864842,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.875,0.109090909,0.433835445,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.127272727,0.437260607,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.187683285,0.435989983,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.187683285,0.439912345,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.169501466,0.443227018,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.147800587,0.433006777,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.15542522,0.418422216,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.141935484,0.409196376,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.144868035,0.403892899,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.138043189,0.399448225,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.149560117,0.404334856,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.157184751,0.409859311,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.151319648,0.42151591,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.192375366,0.430355039,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.458333333,0.194134897,0.437923541,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.5,0.2,0.440630525,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.541666667,0.190615836,0.439470389,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.583333333,0.207038123,0.435161314,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.625,0.187683285,0.42223409,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.666666667,0.171847508,0.434111668,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.708333333,0.17829912,0.439857101,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.75,0.185923754,0.435658515,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.791666667,0.153665689,0.434056423,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.833333333,0.1542522,0.439194166,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.875,0.15601173,0.43449838,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.195307918,0.430244549,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.211143695,0.426211697,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.217008797,0.425990719,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
